#1:t	2:m	3:gap1	4:kx_itr1	5:gap2	6:kx_itr2	7:...
0.324	0.666	0.0462418	3	1.36014	4	
0.326	0.666	0.055044	3	1.35928	4	
0.328	0.666	0.0638366	3	1.35846	4	
0.33	0.666	0.0726192	3	1.34218	4	
0.332	0.666	0.0813916	3	1.34166	4	
0.334	0.666	0.0901534	3	1.34119	4	
0.336	0.666	0.0989045	3	1.32535	4	
0.338	0.666	0.107645	3	1.32519	4	
0.34	0.666	0.116373	3	1.32507	4	
0.342	0.666	0.12509	3	1.30975	4	
0.344	0.666	0.130766	3	1.30996	4	
0.346	0.666	0.13548	3	1.31021	4	
0.348	0.666	0.140083	3	1.29549	4	
0.35	0.666	0.144574	3	1.29607	4	
0.352	0.666	0.148948	3	1.28171	4	
0.354	0.666	0.153201	3	1.28264	4	
0.356	0.666	0.157332	3	1.28362	4	
0.358	0.666	0.161334	3	1.26996	4	
0.36	0.666	0.165206	3	1.27129	4	
0.362	0.666	0.168942	3	1.2581	4	
0.364	0.666	0.17254	3	1.25979	4	
0.366	0.666	0.175995	3	1.24709	4	
0.368	0.666	0.179303	3	1.24915	4	
0.37	0.666	0.18246	3	1.237	4	
0.372	0.666	0.185463	3	1.23942	4	
0.374	0.666	0.188308	3	1.22784	4	
0.376	0.666	0.190989	3	1.23063	4	
0.378	0.666	0.193505	3	1.21966	4	
0.38	0.666	0.195851	3	1.209	4	
0.382	0.666	0.198024	3	1.21248	4	
0.384	0.666	0.20002	3	1.20247	4	
0.386	0.666	0.201836	3	1.20632	4	
0.388	0.666	0.203469	3	1.19698	4	
0.39	0.666	0.204917	3	1.188	4	
0.392	0.666	0.206177	3	1.19253	4	
0.394	0.666	0.207247	3	1.18424	4	
0.396	0.666	0.208126	3	1.17633	4	
0.398	0.666	0.208813	3	1.18152	4	
0.4	0.666	0.209307	3	1.1743	4	

0.3	0.668	0.00411468	3	1.42612	4	
0.302	0.668	0.0105422	3	1.42422	4	
0.304	0.668	0.0169127	3	1.42235	4	
0.306	0.668	0.0232246	3	1.40457	4	
0.308	0.668	0.0251561	3	1.40296	4	
0.31	0.668	0.0162876	3	1.40138	4	
0.312	0.668	0.00742713	3	1.39984	4	
0.314	0.668	0.00142521	3	1.38248	4	
0.316	0.668	0.0102692	3	1.38121	4	
0.318	0.668	0.0191046	3	1.37998	4	
0.32	0.668	0.0279312	3	1.37879	4	
0.322	0.668	0.0367488	3	1.36194	4	
0.324	0.668	0.0455571	3	1.36103	4	
0.326	0.668	0.0543559	3	1.36017	4	
0.328	0.668	0.063145	3	1.35936	4	
0.33	0.668	0.0719241	3	1.34312	4	
0.332	0.668	0.0806929	3	1.3426	4	
0.334	0.668	0.0894512	3	1.34212	4	
0.336	0.668	0.0981986	3	1.32633	4	
0.338	0.668	0.106935	3	1.32617	4	
0.34	0.668	0.11566	3	1.32605	4	
0.342	0.668	0.124373	3	1.31077	4	
0.344	0.668	0.129305	3	1.31098	4	
0.346	0.668	0.133988	3	1.31123	4	
0.348	0.668	0.138561	3	1.29654	4	
0.35	0.668	0.143021	3	1.29713	4	
0.352	0.668	0.147363	3	1.2828	4	
0.354	0.668	0.151585	3	1.28373	4	
0.356	0.668	0.155683	3	1.26981	4	
0.358	0.668	0.159652	3	1.27109	4	
0.36	0.668	0.16349	3	1.27242	4	
0.362	0.668	0.167192	3	1.25926	4	
0.364	0.668	0.170755	3	1.26095	4	
0.366	0.668	0.174175	3	1.24829	4	
0.368	0.668	0.177447	3	1.25035	4	
0.37	0.668	0.180568	3	1.23823	4	
0.372	0.668	0.183535	3	1.24065	4	
0.374	0.668	0.186342	3	1.2291	4	
0.376	0.668	0.188986	3	1.21784	4	
0.378	0.668	0.191465	2	1.22095	4	
0.38	0.668	0.193772	3	1.21031	4	
0.382	0.668	0.195907	3	1.21379	4	
0.384	0.668	0.197864	3	1.20381	4	
0.386	0.668	0.199642	3	1.19417	4	
0.388	0.668	0.201237	2	1.19834	4	
0.39	0.668	0.202646	3	1.18938	4	
0.392	0.668	0.203868	3	1.19391	4	
0.394	0.668	0.2049	3	1.18564	4	
0.396	0.668	0.205741	3	1.17774	4	
0.398	0.668	0.206391	3	1.18294	4	
0.4	0.668	0.206848	3	1.17573	4	

0.3	0.67	0.00318142	3	1.42687	4	
0.302	0.67	0.00958915	3	1.42497	4	
0.304	0.67	0.0159395	3	1.42311	4	
0.306	0.67	0.0222309	3	1.40537	4	
0.308	0.67	0.0258149	3	1.40375	4	
0.31	0.67	0.0169496	3	1.40218	4	
0.312	0.67	0.00809223	3	1.40064	4	
0.314	0.67	0.000756912	4	1.38332	4	
0.316	0.67	0.00959765	3	1.38205	4	
0.318	0.67	0.0184298	3	1.38082	4	
0.32	0.67	0.0272531	3	1.37964	4	
0.322	0.67	0.0360673	3	1.36283	4	
0.324	0.67	0.0448722	3	1.36193	4	
0.326	0.67	0.0536676	3	1.36107	4	
0.328	0.67	0.0624532	3	1.34461	4	
0.33	0.67	0.0712288	3	1.34405	4	
0.332	0.67	0.079994	3	1.34353	4	
0.334	0.67	0.0887487	3	1.32752	4	
0.336	0.67	0.0974926	2	1.32731	4	
0.338	0.67	0.106225	3	1.32714	4	
0.34	0.67	0.114946	3	1.31163	4	
0.342	0.67	0.123077	3	1.31179	4	
0.344	0.67	0.127838	3	1.312	4	
0.346	0.67	0.132491	3	1.29706	4	
0.348	0.67	0.137034	3	1.2976	4	
0.35	0.67	0.141463	3	1.29819	4	
0.352	0.67	0.145774	3	1.2839	4	
0.354	0.67	0.149963	3	1.28483	4	
0.356	0.67	0.154028	3	1.27094	4	
0.358	0.67	0.157964	3	1.27222	4	
0.36	0.67	0.161768	2	1.25879	4	
0.362	0.67	0.165436	3	1.26043	4	
0.364	0.67	0.168964	3	1.24749	4	
0.366	0.67	0.172349	3	1.24949	4	
0.368	0.67	0.175585	3	1.23709	4	
0.37	0.67	0.17867	3	1.23946	4	
0.372	0.67	0.1816	2	1.22762	4	
0.374	0.67	0.18437	3	1.23036	4	
0.376	0.67	0.186977	3	1.21912	4	
0.378	0.67	0.189417	3	1.22223	4	
0.38	0.67	0.191687	3	1.21162	4	
0.382	0.67	0.193783	3	1.2151	4	
0.384	0.67	0.195703	3	1.20514	4	
0.386	0.67	0.197442	3	1.19553	4	
0.388	0.67	0.198998	3	1.1997	4	
0.39	0.67	0.200369	3	1.19076	4	
0.392	0.67	0.201553	3	1.18219	4	
0.394	0.67	0.202547	3	1.18704	4	
0.396	0.67	0.203351	3	1.17916	4	
0.398	0.67	0.203963	3	1.17166	4	
0.4	0.67	0.204383	3	1.17715	4	

0.3	0.672	0.00224473	3	1.42762	4	
0.302	0.672	0.00863257	3	1.42572	4	
0.304	0.672	0.0149627	3	1.40781	4	
0.306	0.672	0.0212334	3	1.40616	4	
0.308	0.672	0.0264739	3	1.40455	4	
0.31	0.672	0.0176117	3	1.40298	4	
0.312	0.672	0.00875749	3	1.40145	4	
0.314	0.672	8.84495e-05	4	1.38416	4	
0.316	0.672	0.00892594	3	1.38289	4	
0.318	0.672	0.0177548	3	1.38167	4	
0.32	0.672	0.0265748	3	1.36466	4	
0.322	0.672	0.0353856	3	1.36371	4	
0.324	0.672	0.0441872	3	1.36281	4	
0.326	0.672	0.0529791	3	1.36196	4	
0.328	0.672	0.0617612	3	1.34555	4	
0.33	0.672	0.0705333	3	1.34498	4	
0.332	0.672	0.079295	3	1.34447	4	
0.334	0.672	0.088046	3	1.32849	4	
0.336	0.672	0.0967862	3	1.32828	4	
0.338	0.672	0.105515	3	1.32812	4	
0.34	0.672	0.114233	3	1.31265	4	
0.342	0.672	0.121634	3	1.31281	4	
0.344	0.672	0.126366	3	1.31301	4	
0.346	0.672	0.130989	3	1.29812	4	
0.348	0.672	0.135501	3	1.29866	4	
0.35	0.672	0.139899	3	1.28411	4	
0.352	0.672	0.144178	3	1.28499	4	
0.354	0.672	0.148335	3	1.28592	4	
0.356	0.672	0.152367	3	1.27207	4	
0.358	0.672	0.15627	3	1.27335	4	
0.36	0.672	0.160041	3	1.25996	4	
0.362	0.672	0.163674	3	1.26159	4	
0.364	0.672	0.167167	3	1.24869	4	
0.366	0.672	0.170516	3	1.25069	4	
0.368	0.672	0.173717	3	1.23832	4	
0.37	0.672	0.176766	3	1.24068	4	
0.372	0.672	0.179658	3	1.22888	4	
0.374	0.672	0.182391	3	1.23161	4	
0.376	0.672	0.184961	3	1.22041	4	
0.378	0.672	0.187364	3	1.22352	4	
0.38	0.672	0.189596	3	1.21294	4	
0.382	0.672	0.191654	2	1.20268	4	
0.384	0.672	0.193534	3	1.20648	4	
0.386	0.672	0.195235	3	1.19689	4	
0.388	0.672	0.196753	3	1.20105	4	
0.39	0.672	0.198086	3	1.19214	4	
0.392	0.672	0.199231	3	1.18359	4	
0.394	0.672	0.200188	3	1.18843	4	
0.396	0.672	0.200954	3	1.18057	4	
0.398	0.672	0.201529	3	1.17309	4	
0.4	0.672	0.201913	3	1.17858	4	

0.3	0.674	0.00130458	3	1.42837	4	
0.302	0.674	0.00767247	3	1.42647	4	
0.304	0.674	0.0139823	3	1.4086	4	
0.306	0.674	0.0202323	3	1.40695	4	
0.308	0.674	0.0264208	3	1.40534	4	
0.31	0.674	0.0182739	3	1.40377	4	
0.312	0.674	0.0094229	3	1.3863	4	
0.314	0.674	0.000580175	4	1.385	4	
0.316	0.674	0.00825407	3	1.38374	4	
0.318	0.674	0.0170796	3	1.38251	4	
0.32	0.674	0.0258963	3	1.36554	4	
0.322	0.674	0.0347038	3	1.3646	4	
0.324	0.674	0.0435019	3	1.3637	4	
0.326	0.674	0.0522904	3	1.34708	4	
0.328	0.674	0.061069	3	1.34647	4	
0.33	0.674	0.0698375	3	1.34591	4	
0.332	0.674	0.0785957	3	1.3454	4	
0.334	0.674	0.0873431	3	1.32946	4	
0.336	0.674	0.0960796	3	1.32925	4	
0.338	0.674	0.104805	3	1.3291	4	
0.34	0.674	0.113518	3	1.31366	4	
0.342	0.674	0.120186	3	1.31382	4	
0.344	0.674	0.124888	3	1.29868	4	
0.346	0.674	0.129481	3	1.29917	4	
0.348	0.674	0.133963	3	1.29971	4	
0.35	0.674	0.138329	3	1.2852	4	
0.352	0.674	0.142576	2	1.28608	4	
0.354	0.674	0.146702	3	1.27197	4	
0.356	0.674	0.150701	3	1.2732	4	
0.358	0.674	0.15457	3	1.27448	4	
0.36	0.674	0.158307	3	1.26112	4	
0.362	0.674	0.161906	3	1.26275	4	
0.364	0.674	0.165364	3	1.24988	4	
0.366	0.674	0.168677	3	1.25188	4	
0.368	0.674	0.171842	3	1.23954	4	
0.37	0.674	0.174855	3	1.24191	4	
0.372	0.674	0.177711	3	1.23014	4	
0.374	0.674	0.180406	3	1.23287	4	
0.376	0.674	0.182939	2	1.22169	4	
0.378	0.674	0.185303	3	1.21082	4	
0.38	0.674	0.187497	3	1.21425	4	
0.382	0.674	0.189517	3	1.20402	4	
0.384	0.674	0.19136	3	1.20781	4	
0.386	0.674	0.193022	3	1.19825	4	
0.388	0.674	0.194502	3	1.18904	4	
0.39	0.674	0.195796	3	1.19352	4	
0.392	0.674	0.196904	3	1.18499	4	
0.394	0.674	0.197823	3	1.17684	4	
0.396	0.674	0.198552	2	1.18199	4	
0.398	0.674	0.19909	3	1.17452	4	
0.4	0.674	0.199438	3	1.16745	4	

0.3	0.676	0.000360978	4	1.42912	4	
0.302	0.676	0.00670883	3	1.41108	4	
0.304	0.676	0.0129982	3	1.40939	4	
0.306	0.676	0.0192275	3	1.40774	4	
0.308	0.676	0.0253948	3	1.40614	4	
0.31	0.676	0.0189363	3	1.40457	4	
0.312	0.676	0.0100885	3	1.38714	4	
0.314	0.676	0.00124896	3	1.38584	4	
0.316	0.676	0.00758202	3	1.38458	4	
0.318	0.676	0.0164043	3	1.36741	4	
0.32	0.676	0.0252176	3	1.36642	4	
0.322	0.676	0.0340217	3	1.36549	4	
0.324	0.676	0.0428164	3	1.36459	4	
0.326	0.676	0.0516015	3	1.348	4	
0.328	0.676	0.0603766	3	1.3474	4	
0.33	0.676	0.0691416	3	1.34684	4	
0.332	0.676	0.0778961	2	1.33068	4	
0.334	0.676	0.0866399	3	1.33043	4	
0.336	0.676	0.0953728	3	1.33023	4	
0.338	0.676	0.104094	3	1.31456	4	
0.34	0.676	0.112804	3	1.31467	4	
0.342	0.676	0.118732	3	1.31483	4	
0.344	0.676	0.123405	3	1.29973	4	
0.346	0.676	0.127968	3	1.30022	4	
0.348	0.676	0.132419	3	1.30076	4	
0.35	0.676	0.136754	3	1.28629	4	
0.352	0.676	0.140969	3	1.28717	4	
0.354	0.676	0.145062	3	1.27309	4	
0.356	0.676	0.149028	3	1.27432	4	
0.358	0.676	0.152864	3	1.26069	4	
0.36	0.676	0.156567	3	1.26228	4	
0.362	0.676	0.160131	3	1.26392	4	
0.364	0.676	0.163554	2	1.25108	4	
0.366	0.676	0.166832	3	1.25308	4	
0.368	0.676	0.169961	3	1.24077	4	
0.37	0.676	0.172937	3	1.22871	4	
0.372	0.676	0.175756	3	1.23139	4	
0.374	0.676	0.178415	3	1.21992	4	
0.376	0.676	0.18091	3	1.22298	4	
0.378	0.676	0.183237	3	1.21213	4	
0.38	0.676	0.185393	3	1.21556	4	
0.382	0.676	0.187375	3	1.20535	4	
0.384	0.676	0.189179	3	1.19549	4	
0.386	0.676	0.190803	3	1.19961	4	
0.388	0.676	0.192245	3	1.19042	4	
0.39	0.676	0.193501	3	1.19489	4	
0.392	0.676	0.194571	3	1.18639	4	
0.394	0.676	0.195452	3	1.17826	4	
0.396	0.676	0.196144	3	1.1834	4	
0.398	0.676	0.196645	3	1.17595	4	
0.4	0.676	0.196957	3	1.16889	4	

0.3	0.678	0.000586087	3	1.42986	4	
0.302	0.678	0.00574164	3	1.41186	4	
0.304	0.678	0.0120106	3	1.41018	4	
0.306	0.678	0.0182189	3	1.40853	4	
0.308	0.678	0.024365	3	1.40693	4	
0.31	0.678	0.0195988	3	1.38932	4	
0.312	0.678	0.0107542	3	1.38797	4	
0.314	0.678	0.00191792	3	1.38667	4	
0.316	0.678	0.00690981	3	1.38541	4	
0.318	0.678	0.0157288	3	1.36829	4	
0.32	0.678	0.0245387	3	1.36731	4	
0.322	0.678	0.0333395	3	1.36637	4	
0.324	0.678	0.0421308	3	1.36547	4	
0.326	0.678	0.0509124	3	1.34893	4	
0.328	0.678	0.059684	3	1.34833	4	
0.33	0.678	0.0684454	3	1.34777	4	
0.332	0.678	0.0771964	3	1.33165	4	
0.334	0.678	0.0859366	3	1.3314	4	
0.336	0.678	0.0946657	3	1.3312	4	
0.338	0.678	0.103383	3	1.31556	4	
0.34	0.678	0.11209	3	1.31568	4	
0.342	0.678	0.117273	3	1.31584	4	
0.344	0.678	0.121916	3	1.30078	4	
0.346	0.678	0.126449	3	1.30127	4	
0.348	0.678	0.130869	3	1.28654	4	
0.35	0.678	0.135172	3	1.28738	4	
0.352	0.678	0.139356	3	1.28826	4	
0.354	0.678	0.143416	3	1.27422	4	
0.356	0.678	0.14735	3	1.27545	4	
0.358	0.678	0.151152	3	1.26185	4	
0.36	0.678	0.15482	3	1.26344	4	
0.362	0.678	0.158351	3	1.25032	4	
0.364	0.678	0.161739	3	1.25227	4	
0.366	0.678	0.164981	3	1.23968	4	
0.368	0.678	0.168074	3	1.24199	4	
0.37	0.678	0.171013	3	1.22996	4	
0.372	0.678	0.173796	3	1.23265	4	
0.374	0.678	0.176418	3	1.22121	4	
0.376	0.678	0.178875	3	1.22426	4	
0.378	0.678	0.181164	3	1.21344	4	
0.38	0.678	0.183282	2	1.21687	4	
0.382	0.678	0.185226	3	1.20669	4	
0.384	0.678	0.186992	3	1.19685	4	
0.386	0.678	0.188578	3	1.20096	4	
0.388	0.678	0.189981	3	1.1918	4	
0.39	0.678	0.191199	2	1.183	4	
0.392	0.678	0.192231	3	1.18779	4	
0.394	0.678	0.193075	3	1.17968	4	
0.396	0.678	0.19373	3	1.17195	4	
0.398	0.678	0.194195	3	1.17738	4	
0.4	0.678	0.19447	3	1.17034	4	

0.3	0.68	0.00153662	3	1.41437	4	
0.302	0.68	0.00477091	3	1.41264	4	
0.304	0.68	0.0110193	3	1.41096	4	
0.306	0.68	0.0172067	3	1.40932	4	
0.308	0.68	0.0233315	3	1.40772	4	
0.31	0.68	0.0202615	3	1.39015	4	
0.312	0.68	0.0114201	3	1.38881	4	
0.314	0.68	0.00258703	3	1.38751	4	
0.316	0.68	0.00623742	3	1.38625	4	
0.318	0.68	0.0150531	3	1.36916	4	
0.32	0.68	0.0238597	3	1.36818	4	
0.322	0.68	0.0326571	3	1.36725	4	
0.324	0.68	0.0414449	3	1.3505	4	
0.326	0.68	0.0502231	3	1.34985	4	
0.328	0.68	0.0589912	3	1.34925	4	
0.33	0.68	0.0677491	3	1.33291	4	
0.332	0.68	0.0764964	3	1.33261	4	
0.334	0.68	0.085233	3	1.33237	4	
0.336	0.68	0.0939584	3	1.33216	4	
0.338	0.68	0.102672	3	1.31657	4	
0.34	0.68	0.111089	3	1.31669	4	
0.342	0.68	0.115809	2	1.30138	4	
0.344	0.68	0.120422	3	1.30182	4	
0.346	0.68	0.124924	3	1.30232	4	
0.348	0.68	0.129313	3	1.28763	4	
0.35	0.68	0.133586	3	1.28846	4	
0.352	0.68	0.137737	3	1.27416	4	
0.354	0.68	0.141765	3	1.27534	4	
0.356	0.68	0.145665	2	1.27657	4	
0.358	0.68	0.149434	3	1.26301	4	
0.36	0.68	0.153068	3	1.26459	4	
0.362	0.68	0.156564	3	1.25151	4	
0.364	0.68	0.159917	3	1.25346	4	
0.366	0.68	0.163124	3	1.2409	4	
0.368	0.68	0.16618	3	1.24322	4	
0.37	0.68	0.169083	3	1.23122	4	
0.372	0.68	0.171829	3	1.2339	4	
0.374	0.68	0.174413	2	1.22249	4	
0.376	0.68	0.176833	3	1.22554	4	
0.378	0.68	0.179085	3	1.21475	4	
0.38	0.68	0.181165	3	1.20428	4	
0.382	0.68	0.18307	3	1.20802	4	
0.384	0.68	0.184798	3	1.19821	4	
0.386	0.68	0.186346	3	1.20232	4	
0.388	0.68	0.187711	3	1.19318	4	
0.39	0.68	0.188892	3	1.1844	4	
0.392	0.68	0.189886	3	1.18918	4	
0.394	0.68	0.190692	3	1.18109	4	
0.396	0.68	0.19131	3	1.17338	4	
0.398	0.68	0.191739	3	1.17881	4	
0.4	0.68	0.191979	3	1.17178	4	

0.3	0.682	0.00249063	4	1.41514	4	
0.302	0.682	0.00379662	3	1.41343	4	
0.304	0.682	0.0100243	3	1.41175	4	
0.306	0.682	0.0161907	3	1.41011	4	
0.308	0.682	0.0222941	3	1.39236	4	
0.31	0.682	0.0209243	3	1.39098	4	
0.312	0.682	0.0120861	3	1.38964	4	
0.314	0.682	0.00325631	3	1.38834	4	
0.316	0.682	0.00556487	3	1.37106	4	
0.318	0.682	0.0143772	3	1.37004	4	
0.32	0.682	0.0231805	3	1.36906	4	
0.322	0.682	0.0319744	3	1.36813	4	
0.324	0.682	0.0407589	3	1.35142	4	
0.326	0.682	0.0495335	3	1.35077	4	
0.328	0.682	0.0582982	3	1.35018	4	
0.33	0.682	0.0670525	3	1.33387	4	
0.332	0.682	0.0757962	3	1.33358	4	
0.334	0.682	0.0845291	3	1.33333	4	
0.336	0.682	0.0932509	3	1.31751	4	
0.338	0.682	0.101961	3	1.31758	4	
0.34	0.682	0.109649	3	1.3177	4	
0.342	0.682	0.114339	3	1.30242	4	
0.344	0.682	0.118922	3	1.30287	4	
0.346	0.682	0.123394	3	1.30337	4	
0.348	0.682	0.127752	3	1.28871	4	
0.35	0.682	0.131993	3	1.28955	4	
0.352	0.682	0.136113	3	1.27528	4	
0.354	0.682	0.140108	3	1.27646	4	
0.356	0.682	0.143975	3	1.26263	4	
0.358	0.682	0.14771	3	1.26416	4	
0.36	0.682	0.15131	3	1.26575	4	
0.362	0.682	0.154771	3	1.2527	4	
0.364	0.682	0.158089	3	1.25465	4	
0.366	0.682	0.16126	3	1.24213	4	
0.368	0.682	0.164281	3	1.24444	4	
0.37	0.682	0.167147	3	1.23247	4	
0.372	0.682	0.169856	3	1.22077	4	
0.374	0.682	0.172403	3	1.22377	4	
0.376	0.682	0.174785	3	1.21269	4	
0.378	0.682	0.176999	3	1.21606	4	
0.38	0.682	0.179041	3	1.20561	4	
0.382	0.682	0.180909	3	1.20935	4	
0.384	0.682	0.182599	3	1.19957	4	
0.386	0.682	0.184108	3	1.19013	4	
0.388	0.682	0.185436	3	1.19455	4	
0.39	0.682	0.186578	3	1.1858	4	
0.392	0.682	0.187535	3	1.17742	4	
0.394	0.682	0.188304	3	1.18251	4	
0.396	0.682	0.188885	3	1.17481	4	
0.398	0.682	0.189278	3	1.18024	4	
0.4	0.682	0.189482	3	1.17322	4	

0.3	0.684	0.00344813	3	1.41592	4	
0.302	0.684	0.00281876	3	1.41421	4	
0.304	0.684	0.00902572	3	1.41253	4	
0.306	0.684	0.015171	3	1.41089	4	
0.308	0.684	0.0212529	3	1.39318	4	
0.31	0.684	0.0272694	3	1.3918	4	
0.312	0.684	0.0127523	3	1.39047	4	
0.314	0.684	0.00392576	3	1.38917	4	
0.316	0.684	0.00489214	3	1.37193	4	
0.318	0.684	0.0137012	3	1.37091	4	
0.32	0.684	0.0225011	3	1.36994	4	
0.322	0.684	0.0312916	3	1.35302	4	
0.324	0.684	0.0400726	3	1.35233	4	
0.326	0.684	0.0488438	3	1.35169	4	
0.328	0.684	0.0576049	3	1.3511	4	
0.33	0.684	0.0663557	3	1.33483	4	
0.332	0.684	0.0750958	3	1.33454	4	
0.334	0.684	0.0838251	3	1.3343	4	
0.336	0.684	0.0925431	3	1.31851	4	
0.338	0.684	0.10125	3	1.31858	4	
0.34	0.684	0.108203	2	1.3187	4	
0.342	0.684	0.112864	3	1.30347	4	
0.344	0.684	0.117417	3	1.30391	4	
0.346	0.684	0.121859	3	1.28901	4	
0.348	0.684	0.126186	3	1.28979	4	
0.35	0.684	0.130395	3	1.29063	4	
0.352	0.684	0.134482	3	1.2764	4	
0.354	0.684	0.138445	3	1.27758	4	
0.356	0.684	0.142278	3	1.26378	4	
0.358	0.684	0.14598	3	1.26532	4	
0.36	0.684	0.149546	3	1.252	4	
0.362	0.684	0.152972	3	1.25389	4	
0.364	0.684	0.156254	3	1.24109	4	
0.366	0.684	0.15939	3	1.24335	4	
0.368	0.684	0.162374	3	1.23109	4	
0.37	0.684	0.165204	3	1.23372	4	
0.372	0.684	0.167876	3	1.22205	4	
0.374	0.684	0.170386	3	1.22505	4	
0.376	0.684	0.172731	3	1.214	4	
0.378	0.684	0.174907	2	1.21736	4	
0.38	0.684	0.176912	3	1.20695	4	
0.382	0.684	0.178741	3	1.19687	4	
0.384	0.684	0.180393	3	1.20092	4	
0.386	0.684	0.181865	3	1.19151	4	
0.388	0.684	0.183154	3	1.19593	4	
0.39	0.684	0.184259	3	1.1872	4	
0.392	0.684	0.185178	3	1.17884	4	
0.394	0.684	0.18591	3	1.18392	4	
0.396	0.684	0.186455	3	1.17624	4	
0.398	0.684	0.186811	2	1.16895	4	
0.4	0.684	0.18698	3	1.17467	4	

0.3	0.686	0.00440912	3	1.4167	4	
0.302	0.686	0.00183732	3	1.41498	4	
0.304	0.686	0.00802348	3	1.41331	4	
0.306	0.686	0.0141476	3	1.39542	4	
0.308	0.686	0.0202078	3	1.394	4	
0.31	0.686	0.0262024	3	1.39263	4	
0.312	0.686	0.0134187	3	1.3913	4	
0.314	0.686	0.00459537	3	1.37386	4	
0.316	0.686	0.00421924	3	1.3728	4	
0.318	0.686	0.0130249	3	1.37179	4	
0.32	0.686	0.0218215	3	1.37081	4	
0.322	0.686	0.0306087	3	1.35393	4	
0.324	0.686	0.0393862	3	1.35325	4	
0.326	0.686	0.0481539	3	1.35261	4	
0.328	0.686	0.0569115	3	1.33613	4	
0.33	0.686	0.0656587	3	1.33579	4	
0.332	0.686	0.0743952	3	1.3355	4	
0.334	0.686	0.0831208	3	1.31949	4	
0.336	0.686	0.0918351	3	1.31951	4	
0.338	0.686	0.100538	3	1.31958	4	
0.34	0.686	0.106753	3	1.30411	4	
0.342	0.686	0.111384	3	1.30451	4	
0.344	0.686	0.115907	3	1.30496	4	
0.346	0.686	0.120318	3	1.29009	4	
0.348	0.686	0.124614	3	1.29088	4	
0.35	0.686	0.128791	3	1.27639	4	
0.352	0.686	0.132846	3	1.27752	4	
0.354	0.686	0.136776	3	1.2787	4	
0.356	0.686	0.140576	3	1.26494	4	
0.358	0.686	0.144244	3	1.26647	4	
0.36	0.686	0.147775	2	1.25319	4	
0.362	0.686	0.151166	3	1.25508	4	
0.364	0.686	0.154414	3	1.24231	4	
0.366	0.686	0.157513	2	1.24457	4	
0.368	0.686	0.160462	3	1.23234	4	
0.37	0.686	0.163255	3	1.23497	4	
0.372	0.686	0.16589	3	1.22333	4	
0.374	0.686	0.168363	3	1.22633	4	
0.376	0.686	0.17067	3	1.2153	4	
0.378	0.686	0.172809	3	1.20459	4	
0.38	0.686	0.174775	3	1.20828	4	
0.382	0.686	0.176567	3	1.19822	4	
0.384	0.686	0.178181	3	1.20228	4	
0.386	0.686	0.179614	3	1.19289	4	
0.388	0.686	0.180866	3	1.18386	4	
0.39	0.686	0.181933	3	1.18859	4	
0.392	0.686	0.182815	3	1.18025	4	
0.394	0.686	0.18351	3	1.18533	4	
0.396	0.686	0.184018	3	1.17767	4	
0.398	0.686	0.184339	3	1.17039	4	
0.4	0.686	0.184472	3	1.17611	4	

0.3	0.688	0.00537361	3	1.41747	4	
0.302	0.688	0.000852309	4	1.41576	4	
0.304	0.688	0.00701756	3	1.41409	4	
0.306	0.688	0.0131204	3	1.39624	4	
0.308	0.688	0.019159	3	1.39483	4	
0.31	0.688	0.0251314	3	1.39345	4	
0.312	0.688	0.0140852	3	1.39212	4	
0.314	0.688	0.00526514	3	1.37473	4	
0.316	0.688	0.00354617	4	1.37367	4	
0.318	0.688	0.0123485	3	1.37266	4	
0.32	0.688	0.0211417	3	1.35557	4	
0.322	0.688	0.0299255	3	1.35485	4	
0.324	0.688	0.0386996	3	1.35416	4	
0.326	0.688	0.0474638	3	1.35353	4	
0.328	0.688	0.0562178	3	1.33708	4	
0.33	0.688	0.0649614	3	1.33675	4	
0.332	0.688	0.0736943	3	1.33646	4	
0.334	0.688	0.0824163	3	1.32048	4	
0.336	0.688	0.0911269	3	1.32051	4	
0.338	0.688	0.100589	3	1.32058	4	
0.34	0.688	0.105297	3	1.30515	4	
0.342	0.688	0.109898	3	1.30555	4	
0.344	0.688	0.114391	3	1.306	4	
0.346	0.688	0.118771	3	1.29117	4	
0.348	0.688	0.123036	3	1.29195	4	
0.35	0.688	0.127181	3	1.2775	4	
0.352	0.688	0.131204	3	1.27863	4	
0.354	0.688	0.135101	3	1.26461	4	
0.356	0.688	0.138868	3	1.26609	4	
0.358	0.688	0.142502	3	1.26763	4	
0.36	0.688	0.145999	3	1.25437	4	
0.362	0.688	0.149355	3	1.25627	4	
0.364	0.688	0.152567	3	1.24353	4	
0.366	0.688	0.155631	3	1.24578	4	
0.368	0.688	0.158543	3	1.23359	4	
0.37	0.688	0.1613	3	1.23622	4	
0.372	0.688	0.163898	3	1.22461	4	
0.374	0.688	0.166334	3	1.21329	4	
0.376	0.688	0.168603	3	1.21661	4	
0.378	0.688	0.170704	3	1.20592	4	
0.38	0.688	0.172633	3	1.20961	4	
0.382	0.688	0.174386	2	1.19958	4	
0.384	0.688	0.175962	3	1.20363	4	
0.386	0.688	0.177358	3	1.19426	4	
0.388	0.688	0.178572	3	1.18526	4	
0.39	0.688	0.179602	3	1.18999	4	
0.392	0.688	0.180446	2	1.18167	4	
0.394	0.688	0.181105	3	1.17372	4	
