#1:t	2:m	3:gap1	4:kx_itr1	5:gap2	6:kx_itr2	7:...
0.246	0.23	0.0284276	4	2.0603	5	
0.248	0.23	0.0190309	4	2.0551	5	
0.25	0.23	0.00963495	4	2.0499	5	
0.252	0.23	0.000239961	4	2.0447	5	
0.254	0.23	0.0091541	3	2.03951	5	
0.256	0.23	0.0185472	3	2.03433	5	
0.258	0.23	0.0279393	3	2.02915	5	
0.26	0.23	0.0373304	3	2.02398	5	
0.262	0.23	0.0467204	3	2.01881	5	
0.264	0.23	0.0302894	3	2.01365	5	
0.266	0.23	0.0210729	3	2.0085	5	
0.268	0.23	0.0118602	4	2.00335	5	
0.27	0.23	0.00265144	4	1.9982	5	
0.272	0.23	0.00655335	4	1.99306	5	
0.274	0.23	0.015754	4	1.98793	5	
0.276	0.23	0.0249505	4	1.9828	5	
0.278	0.23	0.0243928	3	1.97768	5	
0.28	0.23	0.0149971	3	1.97257	5	
0.282	0.23	0.00560233	3	1.96745	5	
0.284	0.23	0.00379152	4	1.96235	5	
0.286	0.23	0.0131844	4	1.95725	5	
0.288	0.23	0.0225763	4	1.95216	5	

0.24	0.24	0.0531946	3	2.09071	5	
0.242	0.24	0.0438013	4	2.08549	5	
0.244	0.24	0.034409	4	2.08028	5	
0.246	0.24	0.0250176	3	2.07507	5	
0.248	0.24	0.0156271	3	2.06987	5	
0.25	0.24	0.00623758	3	2.06467	5	
0.252	0.24	0.00315092	3	2.05948	5	
0.254	0.24	0.0125384	3	2.0543	5	
0.256	0.24	0.0219248	3	2.04912	5	
0.258	0.24	0.0313101	3	2.04395	5	
0.26	0.24	0.0406944	3	2.03878	5	
0.262	0.24	0.040523	3	2.03362	5	
0.264	0.24	0.0313247	3	2.02846	5	
0.266	0.24	0.0221304	3	2.02331	5	
0.268	0.24	0.0129403	4	2.01816	5	
0.27	0.24	0.00375439	4	2.01302	5	
0.272	0.24	0.00542714	4	2.00789	5	
0.274	0.24	0.0146042	4	2.00276	5	
0.276	0.24	0.0237766	3	1.99763	5	
0.278	0.24	0.0329444	3	1.99252	5	
0.28	0.24	0.0180969	3	1.9874	5	
0.282	0.24	0.00870794	4	1.9823	5	
0.284	0.24	0.00067997	4	1.9772	5	
0.286	0.24	0.0100668	4	1.9721	5	
0.288	0.24	0.0194527	4	1.96701	5	

0.24	0.25	0.0497529	3	2.10545	5	
0.242	0.25	0.040366	3	2.10024	5	
0.244	0.25	0.0309801	3	2.09503	5	
0.246	0.25	0.0215952	3	2.08983	5	
0.248	0.25	0.0122114	3	2.08463	5	
0.25	0.25	0.00282859	3	2.07944	5	
0.252	0.25	0.00655311	3	2.07426	5	
0.254	0.25	0.0159337	3	2.06908	5	
0.256	0.25	0.0253131	3	2.0639	5	
0.258	0.25	0.0346913	3	2.05873	5	
0.26	0.25	0.0440683	3	2.05357	5	
0.262	0.25	0.0415803	3	2.04841	5	
0.264	0.25	0.0324048	3	2.04326	5	
0.266	0.25	0.0232337	3	2.03811	5	
0.268	0.25	0.0140671	4	2.03297	5	
0.27	0.25	0.00490517	4	2.02783	5	
0.272	0.25	0.00425207	4	2.0227	5	
0.274	0.25	0.0134045	3	2.01757	5	
0.276	0.25	0.0225518	3	2.01246	5	
0.278	0.25	0.0316941	4	2.00734	5	
0.28	0.25	0.0211947	3	2.00223	5	
0.282	0.25	0.0118119	4	1.99713	5	
0.284	0.25	0.0024301	4	1.99203	5	
0.286	0.25	0.00695055	4	1.98694	5	
0.288	0.25	0.0163301	4	1.98186	5	

0.24	0.26	0.0462979	3	2.12019	5	
0.242	0.26	0.0369176	3	2.11498	5	
0.244	0.26	0.0275385	3	2.10978	5	
0.246	0.26	0.0181604	3	2.10458	5	
0.248	0.26	0.00878354	4	2.09939	5	
0.25	0.26	0.000592215	4	2.0942	5	
0.252	0.26	0.00996677	3	2.08902	5	
0.254	0.26	0.0193401	3	2.08384	5	
0.256	0.26	0.0287121	3	2.07867	5	
0.258	0.26	0.0380829	3	2.0735	5	
0.26	0.26	0.0518378	3	2.06834	5	
0.262	0.26	0.0426816	3	2.06319	5	
0.264	0.26	0.0335299	3	2.05804	5	
0.266	0.26	0.024383	4	2.0529	5	
0.268	0.26	0.015241	4	2.04776	5	
0.27	0.26	0.00610391	3	2.04263	5	
0.272	0.26	0.00302801	3	2.0375	5	
0.274	0.26	0.0121547	4	2.03238	5	
0.276	0.26	0.0212759	4	2.02726	5	
0.278	0.26	0.0336684	4	2.02215	5	
0.28	0.26	0.0242907	4	2.01705	5	
0.282	0.26	0.0149142	4	2.01195	5	
0.284	0.26	0.00553877	4	2.00686	5	
0.286	0.26	0.00383543	4	2.00177	5	
0.288	0.26	0.0132084	4	1.99669	4	

0.24	0.27	0.0428292	4	2.13491	5	
0.242	0.27	0.033456	4	2.12971	5	
0.244	0.27	0.0240839	4	2.12451	5	
0.246	0.27	0.014713	4	2.11932	5	
0.248	0.27	0.00534339	4	2.11413	5	
0.25	0.27	0.00402499	4	2.10894	5	
0.252	0.27	0.0133921	3	2.10377	5	
0.254	0.27	0.0227578	3	2.09859	5	
0.256	0.27	0.0321221	3	2.09343	5	
0.258	0.27	0.0414851	3	2.08827	5	
0.26	0.27	0.0529588	4	2.08311	5	
0.262	0.27	0.0438269	4	2.07796	5	
0.264	0.27	0.0347001	4	2.07282	5	
0.266	0.27	0.0255783	4	2.06768	5	
0.268	0.27	0.0164618	4	2.06254	5	
0.27	0.27	0.00735073	4	2.05741	5	
0.272	0.27	0.00175483	4	2.05229	5	
0.274	0.27	0.0108547	3	2.04717	5	
0.276	0.27	0.0199487	4	2.04206	5	
0.278	0.27	0.0367563	4	2.03696	5	
0.28	0.27	0.027385	4	2.03185	5	
0.282	0.27	0.0180149	4	2.02676	4	
0.284	0.27	0.00864612	4	2.02167	4	
0.286	0.27	0.000721416	4	2.01659	4	
0.288	0.27	0.0100876	4	2.01151	4	

0.24	0.28	0.0393469	3	2.14963	5	
0.242	0.28	0.0299809	3	2.14443	5	
0.244	0.28	0.0206162	3	2.13923	5	
0.246	0.28	0.0112528	3	2.13404	5	
0.248	0.28	0.00189077	3	2.12886	5	
0.25	0.28	0.0074699	4	2.12368	5	
0.252	0.28	0.0168292	4	2.1185	5	
0.254	0.28	0.026187	4	2.11334	5	
0.256	0.28	0.0355433	3	2.10817	5	
0.258	0.28	0.044898	3	2.10302	5	
0.26	0.28	0.0541229	3	2.09787	5	
0.262	0.28	0.0450165	3	2.09272	5	
0.264	0.28	0.0359154	3	2.08758	5	
0.266	0.28	0.0268198	3	2.08244	5	
0.268	0.28	0.0177299	4	2.07731	5	
0.27	0.28	0.00864575	4	2.07219	5	
0.272	0.28	0.000432405	4	2.06707	5	
0.274	0.28	0.00950444	4	2.06196	5	
0.276	0.28	0.0185702	3	2.05685	4	
0.278	0.28	0.0276295	4	2.05175	4	
0.28	0.28	0.0304776	3	2.04665	4	
0.282	0.28	0.0211143	4	2.04156	4	
0.284	0.28	0.0117522	4	2.03647	4	
0.286	0.28	0.00239157	4	2.03139	4	
0.288	0.28	0.00696769	4	2.02632	4	

0.24	0.29	0.0358505	4	2.16433	5	
0.242	0.29	0.0264922	4	2.15913	5	
0.244	0.29	0.0171352	3	2.15394	5	
0.246	0.29	0.00777962	3	2.14876	5	
0.248	0.29	0.00157451	3	2.14358	5	
0.25	0.29	0.0109271	4	2.1384	5	
0.252	0.29	0.0202782	4	2.13323	5	
0.254	0.29	0.0296278	4	2.12807	5	
0.256	0.29	0.0389756	3	2.12291	5	
0.258	0.29	0.0483219	3	2.11776	5	
0.26	0.29	0.0553304	3	2.11261	5	
0.262	0.29	0.0462503	3	2.10747	5	
0.264	0.29	0.037176	3	2.10233	5	
0.266	0.29	0.0281076	3	2.0972	5	
0.268	0.29	0.0190452	4	2.09207	5	
0.27	0.29	0.00998912	3	2.08695	4	
0.272	0.29	0.000939411	4	2.08184	4	
0.274	0.29	0.00810372	4	2.07673	4	
0.276	0.29	0.0171401	4	2.07162	4	
0.278	0.29	0.0261695	3	2.06652	4	
0.28	0.29	0.0351918	4	2.06143	4	
0.282	0.29	0.0242122	3	2.05634	4	
0.284	0.29	0.0148572	3	2.03988	5	
0.286	0.29	0.00550362	4	1.59283	5	
0.288	0.29	0.00384848	4	1.58817	5	

