#1:kx	2:ky	3:<1|psi1>_abs	4:<1|psi1>_phase	5:<2|psi1>_abs	6:<2|psi1>_phase	7:...	8:<1|psi2>_abs	9:<1|psi2>_phase	10:<2|psi2>_abs	11:...
0	1.65013	0.866977	9.69997e-17	0.473307	1.68751	0.155988	2.30285	0.497015	0	0.844092	-1.45409	0.201207	-0.838742	0.0364353	-0	0.25197	1.68751	0.967049	-0.838737
0	1.7136	0.855665	-0	0.491419	1.68789	0.16231	2.27288	0.516066	0	0.833767	-1.4537	0.196234	-0.868717	0.0388958	6.94193e-17	0.251674	1.68789	0.96703	-0.868712
0	1.77706	0.843716	-0	0.509687	1.68796	0.168412	2.24296	0.535193	0	0.822914	-1.45363	0.190739	-0.898636	0.0413719	-0	0.251062	1.68796	0.967086	-0.898632
0	1.84053	0.831081	0	0.528138	1.68771	0.174285	2.21308	0.554421	0	0.81147	-1.45388	0.184757	-0.928516	0.0438496	6.46571e-17	0.250175	1.68772	0.967207	-0.928511
0	1.904	0.817701	0	0.546804	1.68714	0.179919	2.18322	0.573778	8.08127e-17	0.799362	-1.45445	0.178323	-0.958372	0.0463127	-0	0.249048	1.68714	0.967383	-0.958368
0	1.96746	0.803506	5.88956e-17	0.565721	1.68623	0.185307	2.15337	0.593298	-7.97624e-17	0.786508	-1.45536	0.171469	-0.988223	0.0487422	-0	0.247719	1.68623	0.967605	-0.988218
0	2.03093	0.78841	-0	0.584929	1.68497	0.190444	2.12351	0.613023	0	0.772808	-1.45662	0.164227	-1.01809	0.0511158	5.89659e-17	0.246224	1.68497	0.967864	-1.01808
0	2.0944	0.772307	0	0.604475	1.68334	0.195323	2.09362	0.633	7.75279e-17	0.758142	-1.45825	0.156624	-1.04798	0.053407	5.74307e-17	0.244601	1.68335	0.968152	-1.04797
0	2.15786	0.755069	-0	0.624416	1.68133	0.199938	2.06367	0.653285	0	0.742368	-1.46026	0.148689	-1.07792	0.0555839	-0	0.242887	1.68134	0.968461	-1.07792
0	2.22133	0.736533	-0	0.644815	1.67892	0.204285	2.03365	0.673943	0	0.72531	-1.46267	0.140447	-1.10794	0.0576079	-0	0.241121	1.67892	0.968784	-1.10794
0	2.28479	0.716499	0	0.665744	1.67607	0.20836	2.00354	0.695052	0	0.706752	-1.46552	0.131923	-1.13806	0.0594318	-0	0.239344	1.67607	0.969114	-1.13805
0	2.34826	0.694711	-0	0.687289	1.67276	0.212158	1.9733	0.716698	0	0.686425	-1.46884	0.123141	-1.16829	0.0609972	5.32185e-17	0.237601	1.67276	0.969446	-1.16829
0	2.41173	0.670845	3.91443e-17	0.709543	1.66893	0.215677	1.94291	0.738982	3.5535e-17	0.663989	-1.47266	0.114124	-1.19868	0.0622315	-0	0.235941	1.66894	0.969773	-1.19868
0	2.47519	0.644488	-0	0.732607	1.66456	0.218912	1.91234	0.762011	-0	0.639012	-1.47703	0.104892	-1.22926	0.0630429	-0	0.234415	1.66457	0.97009	-1.22925
0	2.53866	0.615107	-4.35033e-17	0.756585	1.65958	0.221862	1.88154	0.785897	-0	0.610943	-1.48201	0.095468	-1.26005	0.0633155	-0	0.233084	1.65959	0.970393	-1.26005
