#1:t	2:m	3:gap1	4:kx_itr1	5:gap2	6:kx_itr2	7:...
0.236	0.01	0.148011	4	1.77063	5	
0.238	0.01	0.138547	4	1.76526	5	
0.24	0.01	0.129083	4	1.7599	5	
0.242	0.01	0.119619	4	1.75454	5	
0.244	0.01	0.110155	4	1.74919	5	
0.246	0.01	0.100691	4	1.74384	5	
0.248	0.01	0.0912266	4	1.73849	5	
0.25	0.01	0.0817626	4	1.73316	5	
0.252	0.01	0.0722986	4	1.72783	5	
0.254	0.01	0.0628347	4	1.7225	5	
0.256	0.01	0.0533707	4	1.71718	5	
0.258	0.01	0.0439067	4	1.71187	5	
0.26	0.01	0.0344427	4	1.70656	5	
0.262	0.01	0.0249788	4	1.70125	5	
0.264	0.01	0.0155148	4	1.69596	5	
0.266	0.01	0.00605081	4	1.69067	5	
0.268	0.01	0.00292663	4	1.68538	5	
0.27	0.01	0.00653734	4	1.6801	5	
0.272	0.01	0.0160013	4	1.67482	5	
0.274	0.01	0.0254653	4	1.66956	5	
0.276	0.01	0.0349292	4	1.66429	5	
0.278	0.01	0.0443932	4	1.65904	5	
0.28	0.01	0.0538572	4	1.65378	5	
0.282	0.01	0.0633211	4	1.64854	5	
0.284	0.01	0.0727851	4	1.6433	5	
0.286	0.01	0.082249	4	1.63806	5	
0.288	0.01	0.091713	4	1.63283	5	
0.29	0.01	0.101177	4	1.62761	5	
0.292	0.01	0.110641	4	1.62239	5	
0.294	0.01	0.120105	4	1.61718	5	
0.296	0.01	0.129569	4	1.61198	5	
0.298	0.01	0.139033	4	1.60678	5	
0.3	0.01	0.148497	4	1.60158	5	
0.302	0.01	0.157961	4	1.59639	5	
0.304	0.01	0.167424	4	1.59121	5	
0.306	0.01	0.176888	4	1.58604	5	
0.308	0.01	0.186352	4	1.58086	5	
0.31	0.01	0.195816	4	1.5757	5	
0.312	0.01	0.20528	4	1.57054	5	
0.314	0.01	0.214744	4	1.56539	5	
0.316	0.01	0.224208	4	1.56024	5	
0.318	0.01	0.233672	4	1.5551	5	
0.32	0.01	0.243136	4	1.54996	5	
0.322	0.01	0.2526	4	1.54483	5	
0.324	0.01	0.262064	4	1.53971	5	
0.326	0.01	0.271528	4	1.53459	5	
0.328	0.01	0.280991	4	1.52948	5	
0.33	0.01	0.290455	3	1.52437	5	
0.332	0.01	0.299919	3	1.51927	5	
0.334	0.01	0.309383	3	1.51418	5	
0.336	0.01	0.318847	3	1.50909	5	
0.338	0.01	0.328311	3	1.50401	5	
0.34	0.01	0.337775	3	1.49893	5	
0.342	0.01	0.347238	3	1.49386	5	
0.344	0.01	0.356702	3	1.48879	5	
0.346	0.01	0.366166	3	1.48373	5	
0.348	0.01	0.37563	3	1.47868	5	
0.35	0.01	0.385094	3	1.47364	5	
0.352	0.01	0.394558	3	1.46859	5	
0.354	0.01	0.404021	3	1.46356	5	
0.356	0.01	0.413485	3	1.45853	5	
0.358	0.01	0.422949	3	1.45351	5	
0.36	0.01	0.432413	3	1.44849	5	
0.362	0.01	0.441877	3	1.44348	5	
0.364	0.01	0.45134	3	1.43848	5	
0.366	0.01	0.460804	3	1.43348	5	
0.368	0.01	0.470268	3	1.42849	5	
0.37	0.01	0.479732	3	1.4235	5	
0.372	0.01	0.489195	3	1.41852	5	
0.374	0.01	0.498659	3	1.41355	5	
0.376	0.01	0.508123	4	1.40858	5	
0.378	0.01	0.517587	4	1.40362	5	
0.38	0.01	0.52705	4	1.39866	5	
0.382	0.01	0.536514	4	1.39371	5	
0.384	0.01	0.545978	3	1.38877	5	
0.386	0.01	0.555441	3	1.38383	5	
0.388	0.01	0.564905	3	1.3789	5	
0.39	0.01	0.574368	3	1.37398	5	
0.392	0.01	0.583832	3	1.36906	5	
0.394	0.01	0.593296	3	1.36415	5	
0.396	0.01	0.602759	3	1.35924	5	
0.398	0.01	0.612223	3	1.35435	5	

0.15	0.02	0.551767	4	1.97134	3	
0.152	0.02	0.542303	4	1.98081	3	
0.154	0.02	0.532839	4	1.99027	3	
0.156	0.02	0.523376	4	1.99973	3	
0.158	0.02	0.513912	4	1.99902	5	
0.16	0.02	0.504448	4	1.99344	5	
0.162	0.02	0.494984	4	1.98786	5	
0.164	0.02	0.48552	4	1.98229	5	
0.166	0.02	0.476057	4	1.97673	5	
0.168	0.02	0.466593	4	1.97117	5	
0.17	0.02	0.457129	4	1.96562	5	
0.172	0.02	0.447665	4	1.96007	5	
0.174	0.02	0.438202	4	1.95453	5	
0.176	0.02	0.428738	4	1.94899	5	
0.178	0.02	0.419274	4	1.94346	5	
0.18	0.02	0.40981	4	1.93793	5	
0.182	0.02	0.400347	4	1.93241	5	
0.184	0.02	0.390883	4	1.9269	5	
0.186	0.02	0.381419	4	1.92139	5	
0.188	0.02	0.371955	4	1.91588	5	
0.19	0.02	0.362492	4	1.91039	5	
0.192	0.02	0.353028	4	1.90489	5	
0.194	0.02	0.343564	4	1.89941	5	
0.196	0.02	0.3341	4	1.89392	5	
0.198	0.02	0.324637	4	1.88845	5	
0.2	0.02	0.315173	4	1.88298	5	
0.202	0.02	0.305709	4	1.87751	5	
0.204	0.02	0.296245	4	1.87205	5	
0.206	0.02	0.286782	4	1.8666	5	
0.208	0.02	0.277318	4	1.86115	5	
0.21	0.02	0.267854	4	1.8557	5	
0.212	0.02	0.25839	4	1.85027	5	
0.214	0.02	0.248927	4	1.84483	5	
0.216	0.02	0.239463	4	1.83941	5	
0.218	0.02	0.229999	4	1.83399	5	
0.22	0.02	0.220536	4	1.82857	5	
0.222	0.02	0.211072	4	1.82316	5	
0.224	0.02	0.201608	4	1.81776	5	
0.226	0.02	0.192145	4	1.81236	5	
0.228	0.02	0.182681	4	1.80696	5	
0.23	0.02	0.173217	4	1.80158	5	
0.232	0.02	0.163754	4	1.79619	5	
0.234	0.02	0.15429	3	1.79082	5	
0.236	0.02	0.144826	3	1.78545	5	
0.238	0.02	0.135363	3	1.78008	5	
0.24	0.02	0.125899	3	1.77472	5	
0.242	0.02	0.116435	3	1.76937	5	
0.244	0.02	0.106972	3	1.76402	5	
0.246	0.02	0.097508	3	1.75867	5	
0.248	0.02	0.0880443	3	1.75334	5	
0.25	0.02	0.0785807	3	1.748	5	
0.252	0.02	0.0691171	3	1.74268	5	
0.254	0.02	0.0596535	3	1.73736	5	
0.256	0.02	0.0501898	3	1.73204	5	
0.258	0.02	0.0407262	3	1.72673	5	
0.26	0.02	0.0312627	3	1.72143	5	
0.262	0.02	0.0217991	3	1.71613	5	
0.264	0.02	0.0123355	4	1.71084	5	
0.266	0.02	0.00287188	4	1.70555	5	
0.268	0.02	0.0060881	4	1.70027	5	
0.27	0.02	0.00337547	4	1.695	5	
0.272	0.02	0.012839	4	1.68973	5	
0.274	0.02	0.0223026	4	1.68446	5	
0.276	0.02	0.0317662	4	1.6792	5	
0.278	0.02	0.0412297	4	1.67395	5	
0.28	0.02	0.0506932	4	1.6687	5	
0.282	0.02	0.0601568	4	1.66346	5	
0.284	0.02	0.0696203	4	1.65823	5	
0.286	0.02	0.0790838	4	1.653	5	
0.288	0.02	0.0885473	4	1.64777	5	
0.29	0.02	0.0980108	4	1.64255	5	
0.292	0.02	0.107474	4	1.63734	5	
0.294	0.02	0.116938	4	1.63213	5	
0.296	0.02	0.126401	4	1.62693	5	
0.298	0.02	0.135865	4	1.62174	5	
0.3	0.02	0.145328	4	1.61655	5	
0.302	0.02	0.154792	4	1.61136	5	
0.304	0.02	0.164255	4	1.60618	5	
0.306	0.02	0.173718	4	1.60101	5	
0.308	0.02	0.183182	4	1.59585	5	
0.31	0.02	0.192645	4	1.59068	5	
0.312	0.02	0.202108	4	1.58553	5	
0.314	0.02	0.211572	4	1.58038	5	
0.316	0.02	0.221035	4	1.57524	5	
0.318	0.02	0.230499	4	1.5701	5	
0.32	0.02	0.239962	3	1.56497	5	
0.322	0.02	0.249425	3	1.55984	5	
0.324	0.02	0.258888	3	1.55472	5	
0.326	0.02	0.268352	3	1.54961	5	
0.328	0.02	0.277815	3	1.5445	5	
0.33	0.02	0.287278	3	1.5394	5	
0.332	0.02	0.296741	3	1.5343	5	
0.334	0.02	0.306205	3	1.52921	5	
0.336	0.02	0.315668	3	1.52412	5	
0.338	0.02	0.325131	3	1.51905	5	
0.34	0.02	0.334594	3	1.51397	5	
0.342	0.02	0.344057	3	1.50891	5	
0.344	0.02	0.35352	3	1.50385	5	
0.346	0.02	0.362983	4	1.49879	5	
0.348	0.02	0.372446	4	1.49374	5	
0.35	0.02	0.381909	4	1.4887	5	
0.352	0.02	0.391372	4	1.48366	5	
0.354	0.02	0.400835	4	1.47863	5	
0.356	0.02	0.410298	4	1.4736	5	
0.358	0.02	0.419761	3	1.46858	5	
0.36	0.02	0.429224	3	1.46357	5	
0.362	0.02	0.438687	3	1.45856	5	
0.364	0.02	0.44815	3	1.45356	5	
0.366	0.02	0.457612	3	1.44857	5	
0.368	0.02	0.467075	3	1.44358	5	
0.37	0.02	0.476538	3	1.4386	5	
0.372	0.02	0.486001	3	1.43362	5	
0.374	0.02	0.495463	3	1.42865	5	
0.376	0.02	0.504926	3	1.42368	5	
0.378	0.02	0.514388	3	1.41873	5	
0.38	0.02	0.523851	4	1.41377	5	
0.382	0.02	0.533313	4	1.40883	5	
0.384	0.02	0.542776	3	1.40389	5	
0.386	0.02	0.552238	3	1.39895	5	
0.388	0.02	0.5617	3	1.39403	5	
0.39	0.02	0.571162	3	1.3891	5	
0.392	0.02	0.580624	3	1.38419	5	
0.394	0.02	0.590086	3	1.37928	5	
0.396	0.02	0.599548	3	1.37438	5	
0.398	0.02	0.60901	3	1.36948	5	

0.15	0.03	0.548553	3	1.96808	3	
0.152	0.03	0.53909	3	1.97754	3	
0.154	0.03	0.529626	3	1.98701	3	
0.156	0.03	0.520163	3	1.99647	3	
0.158	0.03	0.5107	3	2.00593	3	
0.16	0.03	0.501236	3	2.00803	5	
0.162	0.03	0.491773	3	2.00246	5	
0.164	0.03	0.482309	3	1.99689	5	
0.166	0.03	0.472846	3	1.99134	5	
0.168	0.03	0.463383	3	1.98578	5	
0.17	0.03	0.453919	3	1.98024	5	
0.172	0.03	0.444456	3	1.97469	5	
0.174	0.03	0.434993	3	1.96916	5	
0.176	0.03	0.425529	3	1.96363	5	
0.178	0.03	0.416066	3	1.9581	5	
0.18	0.03	0.406603	3	1.95258	5	
0.182	0.03	0.397139	3	1.94707	5	
0.184	0.03	0.387676	3	1.94156	5	
0.186	0.03	0.378213	3	1.93605	5	
0.188	0.03	0.368749	3	1.93056	5	
0.19	0.03	0.359286	3	1.92506	5	
0.192	0.03	0.349823	3	1.91958	5	
0.194	0.03	0.340359	3	1.91409	5	
0.196	0.03	0.330896	3	1.90862	5	
0.198	0.03	0.321433	3	1.90315	5	
0.2	0.03	0.31197	3	1.89768	5	
0.202	0.03	0.302506	4	1.89222	5	
0.204	0.03	0.293043	4	1.88677	5	
0.206	0.03	0.28358	4	1.88132	5	
0.208	0.03	0.274117	4	1.87588	5	
0.21	0.03	0.264653	4	1.87044	5	
0.212	0.03	0.25519	4	1.86501	5	
0.214	0.03	0.245727	4	1.85958	5	
0.216	0.03	0.236264	4	1.85416	5	
0.218	0.03	0.2268	4	1.84874	5	
0.22	0.03	0.217337	4	1.84333	5	
0.222	0.03	0.207874	4	1.83793	5	
0.224	0.03	0.198411	4	1.83253	5	
0.226	0.03	0.188948	4	1.82713	5	
0.228	0.03	0.179485	4	1.82175	5	
0.23	0.03	0.170021	4	1.81636	5	
0.232	0.03	0.160558	4	1.81099	5	
0.234	0.03	0.151095	4	1.80561	5	
0.236	0.03	0.141632	4	1.80025	5	
0.238	0.03	0.132169	4	1.79489	5	
0.24	0.03	0.122706	4	1.78953	5	
0.242	0.03	0.113243	4	1.78418	5	
0.244	0.03	0.10378	4	1.77884	5	
0.246	0.03	0.0943166	4	1.7735	5	
0.248	0.03	0.0848536	4	1.76817	5	
0.25	0.03	0.0753906	4	1.76284	5	
0.252	0.03	0.0659275	4	1.75752	5	
0.254	0.03	0.0564645	4	1.75221	5	
0.256	0.03	0.0470015	4	1.7469	5	
0.258	0.03	0.0375385	4	1.74159	5	
0.26	0.03	0.0280756	4	1.73629	5	
0.262	0.03	0.0186126	4	1.731	5	
0.264	0.03	0.00914969	4	1.72571	5	
0.266	0.03	0.000313228	4	1.72043	5	
0.268	0.03	0.00924412	4	1.71515	5	
0.27	0.03	0.000218804	5	1.70988	5	
0.272	0.03	0.00968171	4	1.70462	5	
0.274	0.03	0.0191446	3	1.69936	5	
0.276	0.03	0.0286075	3	1.6941	5	
0.278	0.03	0.0380703	3	1.68886	5	
0.28	0.03	0.0475332	3	1.68361	5	
0.282	0.03	0.056996	3	1.67838	5	
0.284	0.03	0.0664588	4	1.67315	5	
0.286	0.03	0.0759215	4	1.66792	5	
0.288	0.03	0.0853843	4	1.6627	5	
0.29	0.03	0.094847	4	1.65749	5	
0.292	0.03	0.10431	4	1.65228	5	
0.294	0.03	0.113772	4	1.64708	5	
0.296	0.03	0.123235	4	1.64188	5	
0.298	0.03	0.132698	4	1.63669	5	
0.3	0.03	0.14216	4	1.6315	5	
0.302	0.03	0.151623	4	1.62632	5	
0.304	0.03	0.161086	4	1.62115	5	
0.306	0.03	0.170548	4	1.61598	5	
0.308	0.03	0.180011	4	1.61082	5	
0.31	0.03	0.189473	4	1.60566	5	
0.312	0.03	0.198936	4	1.60051	5	
0.314	0.03	0.208398	4	1.59536	5	
0.316	0.03	0.21786	3	1.59023	5	
0.318	0.03	0.227323	3	1.58509	5	
0.32	0.03	0.236785	3	1.57996	5	
0.322	0.03	0.246247	3	1.57484	5	
0.324	0.03	0.25571	3	1.56973	5	
0.326	0.03	0.265172	3	1.56462	5	
0.328	0.03	0.274634	3	1.55951	5	
0.33	0.03	0.284096	3	1.55441	5	
0.332	0.03	0.293558	3	1.54932	5	
0.334	0.03	0.303021	4	1.54423	5	
0.336	0.03	0.312483	4	1.53915	5	
0.338	0.03	0.321945	4	1.53408	5	
0.34	0.03	0.331406	4	1.52901	5	
0.342	0.03	0.340868	4	1.52394	5	
0.344	0.03	0.35033	4	1.51889	5	
0.346	0.03	0.359792	3	1.51384	5	
0.348	0.03	0.369254	3	1.50879	5	
0.35	0.03	0.378715	3	1.50375	5	
0.352	0.03	0.388177	3	1.49872	5	
0.354	0.03	0.397639	3	1.49369	5	
0.356	0.03	0.4071	3	1.48867	5	
0.358	0.03	0.416562	3	1.48365	5	
0.36	0.03	0.426023	3	1.47864	5	
0.362	0.03	0.435484	4	1.47364	5	
0.364	0.03	0.444945	4	1.46864	5	
0.366	0.03	0.454407	4	1.46365	5	
0.368	0.03	0.463868	3	1.45866	5	
0.37	0.03	0.473329	3	1.45368	5	
0.372	0.03	0.482789	3	1.44871	5	
0.374	0.03	0.49225	3	1.44374	5	
0.376	0.03	0.501711	3	1.43878	5	
0.378	0.03	0.511171	3	1.43382	5	
0.38	0.03	0.520632	3	1.42887	5	
0.382	0.03	0.530092	4	1.42393	5	
0.384	0.03	0.539553	3	1.41899	5	
0.386	0.03	0.549013	3	1.41406	5	
0.388	0.03	0.558473	3	1.40914	5	
0.39	0.03	0.567933	3	1.40422	5	
0.392	0.03	0.577392	3	1.3993	5	
0.394	0.03	0.586852	3	1.3944	5	
0.396	0.03	0.596311	3	1.3895	5	
0.398	0.03	0.60577	3	1.3846	5	

0.15	0.04	0.545321	4	1.96478	3	
0.152	0.04	0.535858	4	1.97424	3	
0.154	0.04	0.526396	4	1.9837	3	
0.156	0.04	0.516933	4	1.99317	3	
0.158	0.04	0.50747	4	2.00263	3	
0.16	0.04	0.498007	4	2.01209	3	
0.162	0.04	0.488544	4	2.01705	5	
0.164	0.04	0.479081	4	2.01149	5	
0.166	0.04	0.469619	4	2.00594	5	
0.168	0.04	0.460156	4	2.00039	5	
0.17	0.04	0.450693	4	1.99485	5	
0.172	0.04	0.44123	4	1.98931	5	
0.174	0.04	0.431768	4	1.98378	5	
0.176	0.04	0.422305	4	1.97826	5	
0.178	0.04	0.412842	4	1.97274	5	
0.18	0.04	0.403379	4	1.96722	5	
0.182	0.04	0.393917	4	1.96172	5	
0.184	0.04	0.384454	4	1.95621	5	
0.186	0.04	0.374991	4	1.95071	5	
0.188	0.04	0.365529	4	1.94522	5	
0.19	0.04	0.356066	4	1.93974	5	
0.192	0.04	0.346603	4	1.93425	5	
0.194	0.04	0.337141	4	1.92878	5	
0.196	0.04	0.327678	4	1.92331	5	
0.198	0.04	0.318215	3	1.91784	5	
0.2	0.04	0.308753	3	1.91238	5	
0.202	0.04	0.29929	3	1.90693	5	
0.204	0.04	0.289827	3	1.90148	5	
0.206	0.04	0.280365	3	1.89604	5	
0.208	0.04	0.270902	3	1.8906	5	
0.21	0.04	0.26144	3	1.88516	5	
0.212	0.04	0.251977	3	1.87974	5	
0.214	0.04	0.242515	3	1.87432	5	
0.216	0.04	0.233052	3	1.8689	5	
0.218	0.04	0.22359	3	1.86349	5	
0.22	0.04	0.214127	3	1.85809	5	
0.222	0.04	0.204665	3	1.85269	5	
0.224	0.04	0.195202	3	1.84729	5	
0.226	0.04	0.18574	3	1.8419	5	
0.228	0.04	0.176277	3	1.83652	5	
0.23	0.04	0.166815	3	1.83114	5	
0.232	0.04	0.157353	3	1.82577	5	
0.234	0.04	0.14789	4	1.8204	5	
0.236	0.04	0.138428	4	1.81504	5	
0.238	0.04	0.128966	4	1.80969	5	
0.24	0.04	0.119503	4	1.80434	5	
0.242	0.04	0.110041	4	1.79899	5	
0.244	0.04	0.100579	4	1.79366	5	
0.246	0.04	0.0911165	4	1.78832	5	
0.248	0.04	0.0816542	4	1.783	5	
0.25	0.04	0.0721921	4	1.77767	5	
0.252	0.04	0.0627299	4	1.77236	5	
0.254	0.04	0.0532677	4	1.76705	5	
0.256	0.04	0.0438056	4	1.76174	5	
0.258	0.04	0.0343435	4	1.75644	5	
0.26	0.04	0.0248814	4	1.75115	5	
0.262	0.04	0.0154194	4	1.74586	5	
0.264	0.04	0.00595736	4	1.74058	5	
0.266	0.04	0.00350463	4	1.7353	5	
0.268	0.04	0.0123948	4	1.73003	5	
0.27	0.04	0.00293277	4	1.72476	5	
0.272	0.04	0.00652921	4	1.7195	5	
0.274	0.04	0.0159912	4	1.71425	5	
0.276	0.04	0.0254531	4	1.709	5	
0.278	0.04	0.034915	4	1.70375	5	
0.28	0.04	0.0443768	4	1.69851	5	
0.282	0.04	0.0538387	3	1.69328	5	
0.284	0.04	0.0633005	3	1.68806	5	
0.286	0.04	0.0727622	3	1.68283	5	
0.288	0.04	0.0822239	3	1.67762	5	
0.29	0.04	0.0916856	3	1.67241	5	
0.292	0.04	0.101147	4	1.66721	5	
0.294	0.04	0.110609	4	1.66201	5	
0.296	0.04	0.12007	4	1.65682	5	
0.298	0.04	0.129532	4	1.65163	5	
0.3	0.04	0.138993	4	1.64645	5	
0.302	0.04	0.148455	4	1.64127	5	
0.304	0.04	0.157916	4	1.6361	5	
0.306	0.04	0.167378	4	1.63094	5	
0.308	0.04	0.176839	4	1.62578	5	
0.31	0.04	0.1863	4	1.62063	5	
0.312	0.04	0.195761	4	1.61548	5	
0.314	0.04	0.205223	3	1.61034	5	
0.316	0.04	0.214684	3	1.6052	5	
0.318	0.04	0.224145	3	1.60007	5	
0.32	0.04	0.233606	3	1.59495	5	
0.322	0.04	0.243067	3	1.58983	5	
0.324	0.04	0.252528	3	1.58472	5	
0.326	0.04	0.261988	3	1.57961	5	
0.328	0.04	0.271449	4	1.57451	5	
0.33	0.04	0.28091	4	1.56942	5	
0.332	0.04	0.29037	4	1.56433	5	
0.334	0.04	0.299831	4	1.55925	5	
0.336	0.04	0.309291	4	1.55417	5	
0.338	0.04	0.318752	4	1.5491	5	
0.34	0.04	0.328212	3	1.54403	5	
0.342	0.04	0.337672	3	1.53897	5	
0.344	0.04	0.347132	3	1.53392	5	
0.346	0.04	0.356592	3	1.52887	5	
0.348	0.04	0.366052	3	1.52383	5	
0.35	0.04	0.375512	3	1.51879	5	
0.352	0.04	0.384972	4	1.51376	5	
0.354	0.04	0.394431	4	1.50874	5	
0.356	0.04	0.403891	4	1.50372	5	
0.358	0.04	0.41335	3	1.49871	5	
0.36	0.04	0.42281	3	1.4937	5	
0.362	0.04	0.432269	3	1.4887	5	
0.364	0.04	0.441728	3	1.4837	5	
0.366	0.04	0.451187	3	1.47871	5	
0.368	0.04	0.460645	3	1.47373	5	
0.37	0.04	0.470104	4	1.46875	5	
