#1:t	2:m	3:gap1	4:kx_itr1	5:gap2	6:kx_itr2	7:...
0.26	0	0.0376161	2	1.7094	4	
0.272	0.006	0.0172676	3	1.68595	4	
0.273	0.006	0.0219997	3	1.68328	4	
0.274	0.006	0.0267317	3	1.68062	4	
0.275	0.006	0.0314637	3	1.67795	4	
0.276	0.006	0.0361957	3	1.67528	4	
0.277	0.006	0.0409278	3	1.67262	4	
0.278	0.006	0.0456598	3	1.66996	4	
0.279	0.006	0.0503918	3	1.66729	4	
0.28	0.006	0.0551238	3	1.66463	4	

0.26	0.008	0.0350779	3	1.72096	4	
0.261	0.008	0.0303459	3	1.71828	4	
0.262	0.008	0.0256139	3	1.71559	4	
0.263	0.008	0.0208819	3	1.71291	4	
0.264	0.008	0.0161499	3	1.71024	4	
0.265	0.008	0.0114179	3	1.70756	4	
0.266	0.008	0.00668587	3	1.70488	4	
0.267	0.008	0.00195386	3	1.70221	4	
0.268	0.008	0.00229366	3	1.69953	4	
0.269	0.008	0.00243834	3	1.69686	4	
0.27	0.008	0.00717035	3	1.69419	4	
0.271	0.008	0.0119024	3	1.69152	4	
0.272	0.008	0.0166344	3	1.68885	4	
0.273	0.008	0.0213664	3	1.68618	4	
0.274	0.008	0.0260984	3	1.68351	4	
0.275	0.008	0.0308304	3	1.68084	4	
0.276	0.008	0.0355624	3	1.67818	4	
0.277	0.008	0.0402944	3	1.67552	4	
0.278	0.008	0.0450264	3	1.67285	4	
0.279	0.008	0.0497584	3	1.67019	4	
0.28	0.008	0.0544904	3	1.66753	4	

0.26	0.01	0.0344427	3	1.72385	4	
0.261	0.01	0.0297107	3	1.72117	4	
0.262	0.01	0.0249788	3	1.71848	4	
0.263	0.01	0.0202468	3	1.7158	4	
0.264	0.01	0.0155148	3	1.71313	4	
0.265	0.01	0.0107828	3	1.71045	4	
0.266	0.01	0.00605081	3	1.70777	4	
0.267	0.01	0.00131883	3	1.7051	4	
0.268	0.01	0.00292663	3	1.70242	4	
0.269	0.01	0.00180536	3	1.69975	4	
0.27	0.01	0.00653734	3	1.69708	4	
0.271	0.01	0.0112693	3	1.69441	4	
0.272	0.01	0.0160013	3	1.69174	4	
0.273	0.01	0.0207333	3	1.68907	4	
0.274	0.01	0.0254653	3	1.6864	4	
0.275	0.01	0.0301973	3	1.68374	4	
0.276	0.01	0.0349292	3	1.68107	4	
0.277	0.01	0.0396612	3	1.67841	4	
0.278	0.01	0.0443932	3	1.67575	4	
0.279	0.01	0.0491252	3	1.67309	4	
0.28	0.01	0.0538572	3	1.67043	4	

0.26	0.012	0.0338073	3	1.72674	4	
0.261	0.012	0.0290753	3	1.72405	4	
0.262	0.012	0.0243433	3	1.72137	4	
0.263	0.012	0.0196114	3	1.71869	4	
0.264	0.012	0.0148794	3	1.71602	4	
0.265	0.012	0.0101475	3	1.71334	4	
0.266	0.012	0.00541551	3	1.71066	4	
0.267	0.012	0.000683558	3	1.70799	4	
0.268	0.012	0.00355936	3	1.70532	4	
0.269	0.012	0.00117259	3	1.70264	4	
0.27	0.012	0.00590455	3	1.69997	4	
0.271	0.012	0.0106365	3	1.6973	4	
0.272	0.012	0.0153685	3	1.69463	4	
0.273	0.012	0.0201004	3	1.69197	4	
0.274	0.012	0.0248324	3	1.6893	4	
0.275	0.012	0.0295643	3	1.68663	4	
0.276	0.012	0.0342963	3	1.68397	4	
0.277	0.012	0.0390282	3	1.68131	4	
0.278	0.012	0.0437602	3	1.67865	4	
0.279	0.012	0.0484921	3	1.67598	4	
0.28	0.012	0.0532241	3	1.67333	4	

0.26	0.014	0.0331715	3	1.72962	4	
0.261	0.014	0.0284396	3	1.72694	4	
0.262	0.014	0.0237077	3	1.72426	4	
0.263	0.014	0.0189757	3	1.72158	4	
0.264	0.014	0.0142438	3	1.71891	4	
0.265	0.014	0.0095119	3	1.71623	4	
0.266	0.014	0.00477997	3	1.71355	4	
0.267	0.014	4.8052e-05	4	1.71088	4	
0.268	0.014	0.00419188	3	1.70821	4	
0.269	0.014	0.000540044	4	1.70553	4	
0.27	0.014	0.00527196	3	1.70286	4	
0.271	0.014	0.0100039	3	1.70019	4	
0.272	0.014	0.0147358	3	1.69753	4	
0.273	0.014	0.0194677	3	1.69486	4	
0.274	0.014	0.0241996	3	1.69219	4	
0.275	0.014	0.0289316	3	1.68953	4	
0.276	0.014	0.0336635	3	1.68686	4	
0.277	0.014	0.0383954	3	1.6842	4	
0.278	0.014	0.0431273	3	1.68154	4	
0.279	0.014	0.0478592	3	1.67888	4	
0.28	0.014	0.0525911	3	1.67622	4	

0.26	0.016	0.0325355	3	1.73251	4	
0.261	0.016	0.0278036	3	1.72983	4	
0.262	0.016	0.0230717	3	1.72715	4	
0.263	0.016	0.0183398	3	1.72447	4	
0.264	0.016	0.013608	3	1.72179	4	
0.265	0.016	0.00887607	3	1.71912	4	
0.266	0.016	0.00928079	3	1.71644	4	
0.267	0.016	0.00454934	3	1.71377	4	
0.268	0.016	0.000182108	4	1.7111	4	
0.269	0.016	0.00491355	3	1.70843	4	
0.27	0.016	0.00964498	3	1.70576	4	
0.271	0.016	0.00937147	3	1.70309	4	
0.272	0.016	0.0141033	3	1.70042	4	
0.273	0.016	0.0188352	3	1.69775	4	
0.274	0.016	0.0235671	3	1.69509	4	
0.275	0.016	0.028299	3	1.69242	4	
0.276	0.016	0.0330309	3	1.68976	4	
0.277	0.016	0.0377627	3	1.6871	4	
0.278	0.016	0.0424946	3	1.68444	4	
0.279	0.016	0.0472265	3	1.68178	4	
0.28	0.016	0.0519583	3	1.67912	4	

0.26	0.018	0.0318992	3	1.7354	4	
0.261	0.018	0.0271674	3	1.73272	4	
0.262	0.018	0.0224355	3	1.73004	4	
0.263	0.018	0.0177037	3	1.72736	4	
0.264	0.018	0.0187586	3	1.72468	4	
0.265	0.018	0.0140273	3	1.72201	4	
0.266	0.018	0.00929596	3	1.71933	4	
0.267	0.018	0.00456467	3	1.71666	4	
0.268	0.018	0.000166618	4	1.71399	4	
0.269	0.018	0.0048979	3	1.71132	4	
0.27	0.018	0.00962917	3	1.70865	4	
0.271	0.018	0.0143604	3	1.70598	4	
0.272	0.018	0.0190917	3	1.70331	4	
0.273	0.018	0.0182029	3	1.70065	4	
0.274	0.018	0.0229348	3	1.69798	4	
0.275	0.018	0.0276666	3	1.69532	4	
0.276	0.018	0.0323984	3	1.69265	4	
0.277	0.018	0.0371302	3	1.68999	4	
0.278	0.018	0.0418621	3	1.68733	4	
0.279	0.018	0.0465939	3	1.68467	4	
0.28	0.018	0.0513257	3	1.68201	4	

0.26	0.02	0.0312626	3	1.73828	4	
0.261	0.02	0.0265308	3	1.7356	4	
0.262	0.02	0.021799	3	1.73293	4	
0.263	0.02	0.0235063	3	1.73025	4	
0.264	0.02	0.0187752	3	1.72757	4	
0.265	0.02	0.014044	3	1.7249	4	
0.266	0.02	0.00931291	3	1.72222	4	
0.267	0.02	0.0045818	3	1.71955	4	
0.268	0.02	0.000149305	3	1.71688	4	
0.269	0.02	0.0048804	3	1.71421	4	
0.27	0.02	0.00961149	3	1.71154	4	
0.271	0.02	0.0143426	3	1.70887	4	
0.272	0.02	0.0190736	3	1.7062	4	
0.273	0.02	0.0238047	3	1.70354	4	
0.274	0.02	0.0223026	3	1.70087	4	
0.275	0.02	0.0270344	3	1.69821	4	
0.276	0.02	0.0317662	3	1.69555	4	
0.277	0.02	0.0364979	3	1.69289	4	
0.278	0.02	0.0412297	3	1.69023	4	
0.279	0.02	0.0459615	3	1.68757	4	
0.28	0.02	0.0506932	3	1.68491	4	

0.26	0.022	0.0306258	3	1.74117	4	
0.261	0.022	0.025894	3	1.73849	4	
0.262	0.022	0.0282554	3	1.73581	4	
0.263	0.022	0.0235246	2	1.73314	4	
0.264	0.022	0.0187935	2	1.73046	4	
0.265	0.022	0.0140626	2	1.72779	4	
0.266	0.022	0.00933214	2	1.72511	4	
0.267	0.022	0.00460082	2	1.72244	4	
0.268	0.022	0.000130169	4	1.71977	4	
0.269	0.022	0.00486107	3	1.7171	4	
0.27	0.022	0.00959195	3	1.71443	4	
0.271	0.022	0.0143228	3	1.71176	4	
0.272	0.022	0.0190537	3	1.7091	4	
0.273	0.022	0.0237846	3	1.70643	4	
0.274	0.022	0.0285154	3	1.70377	4	
0.275	0.022	0.0264023	3	1.7011	4	
0.276	0.022	0.0311341	3	1.69844	4	
0.277	0.022	0.0358658	3	1.69578	4	
0.278	0.022	0.0405975	3	1.69312	4	
0.279	0.022	0.0453292	3	1.69046	4	
0.28	0.022	0.0500609	3	1.6878	4	

0.26	0.024	0.0299887	3	1.74406	4	
0.261	0.024	0.025257	3	1.74138	4	
0.262	0.024	0.0205253	3	1.7387	4	
0.263	0.024	0.0235443	3	1.73602	4	
0.264	0.024	0.0188136	3	1.73335	4	
0.265	0.024	0.0140829	3	1.73067	4	
0.266	0.024	0.00935218	3	1.728	4	
0.267	0.024	0.00462148	3	1.72533	4	
0.268	0.024	0.00010921	4	1.72266	4	
0.269	0.024	0.00483989	3	1.71999	4	
0.27	0.024	0.00957056	3	1.71732	4	
0.271	0.024	0.0143012	3	1.71465	4	
0.272	0.024	0.0190319	3	1.71199	4	
0.273	0.024	0.0163072	3	1.70932	4	
0.274	0.024	0.0210388	3	1.70666	4	
0.275	0.024	0.0257705	3	1.704	4	
0.276	0.024	0.0305022	3	1.70133	4	
0.277	0.024	0.0352338	3	1.69867	4	
0.278	0.024	0.0399655	3	1.69601	4	
0.279	0.024	0.0446971	3	1.69336	4	
0.28	0.024	0.0494287	3	1.6907	4	

0.26	0.026	0.0293512	3	1.74694	4	
0.261	0.026	0.0246196	3	1.74426	4	
0.262	0.026	0.019888	3	1.74159	4	
0.263	0.026	0.0151564	3	1.73891	4	
0.264	0.026	0.0104248	3	1.73624	4	
0.265	0.026	0.014105	3	1.73356	4	
0.266	0.026	0.00937449	3	1.73089	4	
0.267	0.026	0.00464402	3	1.72822	4	
0.268	0.026	8.64288e-05	4	1.72555	4	
0.269	0.026	0.00481687	3	1.72288	4	
0.27	0.026	0.0095473	3	1.72021	4	
0.271	0.026	0.0142777	3	1.71754	4	
0.272	0.026	0.0109441	3	1.71488	4	
0.273	0.026	0.0156756	3	1.71221	4	
0.274	0.026	0.0204072	3	1.70955	4	
0.275	0.026	0.0251388	3	1.70689	4	
0.276	0.026	0.0298704	3	1.70423	4	
0.277	0.026	0.034602	3	1.70157	4	
0.278	0.026	0.0393336	3	1.69891	4	
0.279	0.026	0.0440652	3	1.69625	4	
0.28	0.026	0.0487967	3	1.69359	4	

0.26	0.028	0.0287136	3	1.74983	4	
0.261	0.028	0.023982	3	1.74715	4	
0.262	0.028	0.0192505	3	1.74447	4	
0.263	0.028	0.0145189	3	1.7418	4	
0.264	0.028	0.00978737	3	1.73912	4	
0.265	0.028	0.00505583	3	1.73645	4	
0.266	0.028	0.000324294	4	1.73378	4	
0.267	0.028	0.00466837	3	1.73111	4	
0.268	0.028	6.18245e-05	4	1.72844	4	
0.269	0.028	0.00479201	3	1.72577	4	
0.27	0.028	0.000849727	4	1.7231	4	
0.271	0.028	0.00558126	3	1.72043	4	
0.272	0.028	0.0103128	3	1.71777	4	
0.273	0.028	0.0150443	3	1.7151	4	
0.274	0.028	0.0197758	3	1.71244	4	
0.275	0.028	0.0245073	3	1.70978	4	
0.276	0.028	0.0292389	3	1.70712	4	
0.277	0.028	0.0339704	3	1.70446	4	
0.278	0.028	0.0387019	3	1.7018	4	
0.279	0.028	0.0434334	3	1.69914	4	
0.28	0.028	0.0481649	3	1.69649	4	

0.26	0.03	0.0280756	3	1.75271	4	
0.261	0.03	0.0233441	3	1.75004	4	
0.262	0.03	0.0186126	3	1.74736	4	
0.263	0.03	0.0138812	3	1.74468	4	
0.264	0.03	0.00914969	3	1.74201	4	
0.265	0.03	0.00441823	3	1.73934	4	
0.266	0.03	0.000313228	4	1.73667	4	
0.267	0.03	0.00504468	3	1.73399	4	
0.268	0.03	3.53984e-05	3	1.73133	4	
0.269	0.03	0.00451265	3	1.72866	4	
0.27	0.03	0.000218804	4	1.72599	4	
0.271	0.03	0.00495026	3	1.72332	4	
0.272	0.03	0.00968171	3	1.72066	4	
0.273	0.03	0.0144132	3	1.718	4	
0.274	0.03	0.0191446	3	1.71533	4	
0.275	0.03	0.023876	3	1.71267	4	
0.276	0.03	0.0286075	3	1.71001	4	
0.277	0.03	0.0333389	3	1.70735	4	
0.278	0.03	0.0380703	3	1.70469	4	
0.279	0.03	0.0428017	3	1.70204	4	
0.28	0.03	0.0475332	3	1.69938	4	

0.26	0.032	0.0274373	3	1.7556	4	
0.261	0.032	0.0227059	3	1.75292	4	
0.262	0.032	0.0179745	3	1.75025	4	
0.263	0.032	0.0132431	3	1.74757	4	
0.264	0.032	0.00851176	3	1.7449	4	
0.265	0.032	0.00378037	4	1.74222	4	
0.266	0.032	0.000951001	4	1.73955	4	
0.267	0.032	0.00568237	3	1.73688	4	
0.268	0.032	0.00987467	3	1.73421	4	
0.269	0.032	0.00514329	3	1.73155	4	
0.27	0.032	0.000411915	4	1.72888	4	
0.271	0.032	0.00431946	3	1.72621	4	
0.272	0.032	0.00905082	3	1.72355	4	
0.273	0.032	0.0137822	3	1.72089	4	
0.274	0.032	0.0185135	3	1.71822	4	
0.275	0.032	0.0232449	3	1.71556	4	
0.276	0.032	0.0279762	3	1.7129	4	
0.277	0.032	0.0327076	3	1.71024	4	
0.278	0.032	0.0374389	3	1.70759	4	
0.279	0.032	0.0421703	3	1.70493	4	
0.28	0.032	0.0469016	3	1.70228	4	

0.26	0.034	0.0267988	3	1.75848	4	
0.261	0.034	0.0220675	3	1.75581	4	
0.262	0.034	0.0173362	3	1.75313	4	
0.263	0.034	0.0126049	3	1.75046	4	
0.264	0.034	0.00787355	3	1.74778	4	
0.265	0.034	0.00314226	3	1.74511	4	
0.266	0.034	0.00158903	3	1.74244	4	
0.267	0.034	0.00632031	3	1.73977	4	
0.268	0.034	0.010505	3	1.7371	4	
0.269	0.034	0.00577372	3	1.73443	4	
0.27	0.034	0.00104243	4	1.73177	4	
0.271	0.034	0.00368885	3	1.7291	4	
0.272	0.034	0.00842013	3	1.72644	4	
0.273	0.034	0.0131514	3	1.72378	4	
0.274	0.034	0.0178827	3	1.72111	4	
0.275	0.034	0.0226139	3	1.71845	4	
0.276	0.034	0.0273452	3	1.71579	4	
0.277	0.034	0.0320765	3	1.71314	4	
0.278	0.034	0.0368077	3	1.71048	4	
0.279	0.034	0.0415389	3	1.70782	4	
0.28	0.034	0.0462702	3	1.70517	4	

0.26	0.036	0.0261599	3	1.76137	4	
0.261	0.036	0.0214287	3	1.75869	4	
0.262	0.036	0.0166975	3	1.75602	4	
0.263	0.036	0.0119663	3	1.75334	4	
0.264	0.036	0.00723509	3	1.75067	4	
0.265	0.036	0.00250389	3	1.748	4	
0.266	0.036	0.00222731	3	1.74533	4	
0.267	0.036	0.0069585	3	1.74266	4	
0.268	0.036	0.0111351	3	1.73999	4	
0.269	0.036	0.00640394	3	1.73732	4	
0.27	0.036	0.00167274	4	1.73466	4	
0.271	0.036	0.00305845	3	1.73199	4	
0.272	0.036	0.00778964	3	1.72933	4	
0.273	0.036	0.0125208	3	1.72667	4	
0.274	0.036	0.017252	3	1.724	4	
0.275	0.036	0.0219832	3	1.72134	4	
0.276	0.036	0.0267143	3	1.71869	4	
0.277	0.036	0.0314455	3	1.71603	4	
0.278	0.036	0.0361766	3	1.71337	4	
0.279	0.036	0.0409078	3	1.71072	4	
0.28	0.036	0.0456389	3	1.70806	4	

0.26	0.038	0.0255208	3	1.76425	4	
0.261	0.038	0.0207897	3	1.76157	4	
0.262	0.038	0.0160586	3	1.7589	4	
0.263	0.038	0.0113275	3	1.75623	4	
0.264	0.038	0.00659636	3	1.75355	4	
0.265	0.038	0.00186525	3	1.75088	4	
0.266	0.038	0.00286584	3	1.74821	4	
0.267	0.038	0.00759693	3	1.74554	4	
0.268	0.038	8.85442e-05	4	1.74288	4	
0.269	0.038	0.00703396	3	1.74021	4	
0.27	0.038	0.00230286	4	1.73754	4	
0.271	0.038	0.00242824	3	1.73488	4	
0.272	0.038	0.00715933	3	1.73222	4	
0.273	0.038	0.0118904	3	1.72956	4	
0.274	0.038	0.0166215	3	1.72689	4	
0.275	0.038	0.0213526	3	1.72423	4	
0.276	0.038	0.0260836	3	1.72158	4	
0.277	0.038	0.0308147	3	1.71892	4	
0.278	0.038	0.0355457	3	1.71626	4	
0.279	0.038	0.0402768	3	1.71361	4	
0.28	0.038	0.0450078	3	1.71095	4	

0.26	0.04	0.0248814	3	1.76713	4	
0.261	0.04	0.0201504	3	1.76446	4	
0.262	0.04	0.0154194	3	1.76178	4	
0.263	0.04	0.0106884	3	1.75911	4	
0.264	0.04	0.00595736	3	1.75644	4	
0.265	0.04	0.00122636	3	1.75377	4	
0.266	0.04	0.00350463	3	1.7511	4	
0.267	0.04	0.00485235	3	1.74843	4	
0.268	0.04	0.000124088	4	1.74576	4	
0.269	0.04	0.00460415	3	1.7431	4	
0.27	0.04	0.00293277	3	1.74043	4	
0.271	0.04	0.00179822	3	1.73777	4	
0.272	0.04	0.00652921	3	1.73511	4	
0.273	0.04	0.0112602	3	1.73244	4	
0.274	0.04	0.0159912	3	1.72978	4	
0.275	0.04	0.0207221	3	1.72712	4	
0.276	0.04	0.0254531	3	1.72447	4	
0.277	0.04	0.030184	3	1.72181	4	
0.278	0.04	0.034915	3	1.71915	4	
0.279	0.04	0.0396459	3	1.7165	4	
0.28	0.04	0.0443768	3	1.71385	4	

0.26	0.042	0.0242417	3	1.77002	4	
0.261	0.042	0.0195108	3	1.76734	4	
0.262	0.042	0.0147799	3	1.76467	4	
0.263	0.042	0.010049	3	1.762	4	
0.264	0.042	0.00531809	3	1.75932	4	
0.265	0.042	0.000587202	4	1.75665	4	
0.266	0.042	0.00414368	3	1.75398	4	
0.267	0.042	0.00488933	3	1.75132	4	
0.268	0.042	0.000161456	4	1.74865	4	
0.269	0.042	0.00456639	3	1.74598	4	
0.27	0.042	0.00356248	3	1.74332	4	
0.271	0.042	0.0011684	3	1.74066	4	
0.272	0.042	0.00589928	3	1.73799	4	
0.273	0.042	0.0106302	3	1.73533	4	
0.274	0.042	0.015361	3	1.73267	4	
0.275	0.042	0.0200919	3	1.73001	4	
0.276	0.042	0.0248227	3	1.72736	4	
0.277	0.042	0.0295536	3	1.7247	4	
0.278	0.042	0.0342844	3	1.72205	4	
0.279	0.042	0.0390152	3	1.71939	4	
0.28	0.042	0.043746	3	1.71674	4	

0.26	0.044	0.0236018	2	1.7729	4	
0.261	0.044	0.0188709	2	1.77023	4	
0.262	0.044	0.0141403	2	1.76755	4	
0.263	0.044	0.00940953	2	1.76488	4	
0.264	0.044	0.00467856	3	1.76221	4	
0.265	0.044	5.22174e-05	4	1.75954	4	
0.266	0.044	0.00478299	3	1.75687	4	
0.267	0.044	0.00492812	3	1.7542	4	
0.268	0.044	0.000200647	3	1.75154	4	
0.269	0.044	0.00452679	3	1.74887	4	
0.27	0.044	0.00419245	2	1.74621	4	
0.271	0.044	0.000538778	3	1.74354	4	
0.272	0.044	0.00526954	3	1.74088	4	
0.273	0.044	0.0100003	3	1.73822	4	
0.274	0.044	0.014731	3	1.73556	4	
0.275	0.044	0.0194618	3	1.7329	4	
0.276	0.044	0.0241925	3	1.73025	4	
0.277	0.044	0.0289232	3	1.72759	4	
0.278	0.044	0.0336539	3	1.72494	4	
0.279	0.044	0.0383846	3	1.72228	4	
0.28	0.044	0.0431153	3	1.71963	4	

0.26	0.046	0.0229615	3	1.77578	4	
0.261	0.046	0.0182308	3	1.77153	4	
0.262	0.046	0.0135001	3	1.76886	4	
0.263	0.046	0.00876942	3	1.76619	4	
0.264	0.046	0.00403876	3	1.76353	4	
0.265	0.046	0.000691901	4	1.76086	4	
0.266	0.046	0.00542255	3	1.7582	4	
0.267	0.046	0.00496871	3	1.75553	4	
0.268	0.046	0.000241663	4	1.75287	4	
0.269	0.046	0.00448534	3	1.75021	4	
0.27	0.046	0.00482131	3	1.74755	4	
0.271	0.046	9.06562e-05	4	1.74489	4	
0.272	0.046	0.00463999	3	1.74223	4	
0.273	0.046	0.00937063	3	1.73958	4	
0.274	0.046	0.0141013	3	1.73692	4	
0.275	0.046	0.0188319	3	1.73427	4	
0.276	0.046	0.0235625	3	1.73162	4	
0.277	0.046	0.0282931	3	1.72896	4	
0.278	0.046	0.0330237	3	1.72631	4	
0.279	0.046	0.0377542	3	1.72366	4	
0.28	0.046	0.0424848	3	1.72102	4	

0.26	0.048	0.0223209	3	1.7771	4	
0.261	0.048	0.0175903	3	1.77443	4	
0.262	0.048	0.0128598	3	1.77176	4	
0.263	0.048	0.00812923	3	1.7691	4	
0.264	0.048	0.00339868	3	1.76643	4	
0.265	0.048	0.00133185	3	1.76376	4	
0.266	0.048	0.00606237	3	1.7611	4	
0.267	0.048	0.0050111	3	1.75844	4	
0.268	0.048	0.000284502	4	1.75577	4	
0.269	0.048	0.00444206	3	1.75311	4	
0.27	0.048	0.00545043	3	1.75045	4	
0.271	0.048	0.000719898	3	1.7478	4	
0.272	0.048	0.00401063	4	1.74514	4	
0.273	0.048	0.00874114	3	1.74248	4	
0.274	0.048	0.0134716	3	1.73983	4	
0.275	0.048	0.0182021	3	1.73718	4	
0.276	0.048	0.0229326	3	1.73452	4	
0.277	0.048	0.0276631	3	1.73187	4	
0.278	0.048	0.0323935	3	1.72922	4	
0.279	0.048	0.037124	3	1.72657	4	
0.28	0.048	0.0418544	3	1.72393	4	

0.26	0.05	0.0216801	3	1.78	4	
0.261	0.05	0.0169496	3	1.77733	4	
0.262	0.05	0.0122192	3	1.77466	4	
0.263	0.05	0.00748875	3	1.772	4	
0.264	0.05	0.00275834	4	1.76933	4	
0.265	0.05	0.00197206	3	1.76667	4	
0.266	0.05	0.00670245	3	1.764	4	
0.267	0.05	0.0050553	3	1.76134	4	
0.268	0.05	0.000329166	4	1.75868	4	
0.269	0.05	0.00439692	3	1.75602	4	
0.27	0.05	0.00607936	3	1.75336	4	
0.271	0.05	0.00134895	3	1.7507	4	
0.272	0.05	0.00338145	4	1.74805	4	
0.273	0.05	0.00811183	3	1.74539	4	
0.274	0.05	0.0128422	3	1.74274	4	
0.275	0.05	0.0175726	3	1.74008	4	
0.276	0.05	0.0223029	3	1.73743	4	
0.277	0.05	0.0270333	3	1.73478	4	
0.278	0.05	0.0317636	3	1.73213	4	
0.279	0.05	0.0364939	3	1.72948	4	
0.28	0.05	0.0412242	3	1.72684	4	

0.26	0.052	0.0210389	3	1.7829	4	
0.261	0.052	0.0163086	3	1.78023	4	
0.262	0.052	0.0115783	3	1.77757	4	
0.263	0.052	0.006848	3	1.7749	4	
0.264	0.052	0.00211772	3	1.77223	4	
0.265	0.052	0.00261255	3	1.76957	4	
0.266	0.052	0.0073428	3	1.76691	4	
0.267	0.052	0.012073	3	1.76424	4	
0.268	0.052	0.000375655	4	1.76158	4	
0.269	0.052	0.0114384	3	1.75892	4	
0.27	0.052	0.00670808	3	1.75626	4	
0.271	0.052	0.00197781	3	1.75361	4	
0.272	0.052	0.00275245	4	1.75095	4	
0.273	0.052	0.0074827	3	1.7483	4	
0.274	0.052	0.0122129	3	1.74564	4	
0.275	0.052	0.0169432	3	1.74299	4	
0.276	0.052	0.0216734	3	1.74034	4	
0.277	0.052	0.0264036	3	1.73769	4	
0.278	0.052	0.0311338	3	1.73504	4	
0.279	0.052	0.0358639	3	1.73239	4	
0.28	0.052	0.0405941	3	1.72974	4	

0.26	0.054	0.0203975	3	1.7858	4	
0.261	0.054	0.0156673	3	1.78313	4	
0.262	0.054	0.0109371	3	1.78047	4	
0.263	0.054	0.00620697	3	1.7778	4	
0.264	0.054	0.00147683	3	1.77513	4	
0.265	0.054	0.00325329	3	1.77247	4	
0.266	0.054	0.00798341	3	1.76981	4	
0.267	0.054	0.0127135	3	1.76715	4	
0.268	0.054	0.000423968	3	1.76449	4	
0.269	0.054	0.0120668	3	1.76183	4	
0.27	0.054	0.00733662	3	1.75917	4	
0.271	0.054	0.00260648	3	1.75651	4	
0.272	0.054	0.00212364	4	1.75386	4	
