#1:kx	2:ky	3:<1|psi1>_abs	4:<1|psi1>_phase	5:<2|psi1>_abs	6:<2|psi1>_phase	7:...	8:<1|psi2>_abs	9:<1|psi2>_phase	10:<2|psi2>_abs	11:...
0.0376991	3.14159	0.206218	0	0.690983	-3.14159	0.668736	6.57389e-20	0.180961	-3.14159	0.0078229	-3.14159	0.533568	0	0.461809	3.14159	0.507946	3.14159	0.493896	-7.49475e-19	0.00974322	-2.4954e-16	0.654179	0	0.209991	-4.38084e-18	0.171792	-3.14159	0.683573	-3.14159	0.176547	-3.14159	0.240301	-3.14159	0.174961	-3.14159	0.120165	-3.14159	0.00888976	-3.14159	0.947167	3.14159	0.432533	-3.14159	0.484321	3.14159	0.50083	3.14159	0.505933	3.14159	0.267487	-1.99932e-16

0.0439823	0	0.208246	-3.14159	0.692811	0	0.666852	3.14159	0.178751	0	0.00157597	0	0.536887	0	0.456243	3.14159	0.509896	3.14159	0.491146	0	0.0487493	0	0.661629	0	0.214308	0	0.170613	3.14159	0.695828	3.14159	0.0550746	3.14159	0.26219	0	0.299429	0	0.285982	0	0.204333	0	0.847385	0	0.402355	-3.14159	0.419844	3.14159	0.429441	3.14159	0.448212	3.14159	0.525858	0
0.0439823	3.14159	0.20839	0	0.692742	-3.14159	0.66679	6.30117e-20	0.178924	-3.14159	0.00776477	-3.14159	0.536736	0	0.457742	3.14159	0.511557	3.14159	0.490476	-7.3066e-19	0.0113702	-2.03575e-16	0.651611	0	0.213002	-4.20365e-18	0.168461	-3.14159	0.685889	-3.14159	0.176663	-3.14159	0.253748	-3.14159	0.192911	-3.14159	0.138863	-3.14159	0.0254592	-3.14159	0.937265	3.14159	0.423678	-3.14159	0.47749	3.14159	0.496023	3.14159	0.506288	3.14159	0.300224	-1.63988e-16

0.0502655	0	0.210434	-3.14159	0.694553	0	0.664889	3.14159	0.176729	0	0.00180392	0	0.539992	0	0.452203	3.14159	0.513512	3.14159	0.487729	0	0.0484348	0	0.658747	0	0.217193	0	0.167258	3.14159	0.697815	3.14159	0.0629133	3.14159	0.266327	0	0.300695	0	0.285348	0	0.200264	0	0.846832	0	0.399059	-3.14159	0.418949	3.14159	0.429917	3.14159	0.451481	3.14159	0.525898	0
0.0502655	3.14159	0.210571	0	0.694485	-3.14159	0.66483	6.01077e-20	0.176898	-3.14159	0.00769769	-3.14159	0.53988	0	0.453643	3.14159	0.515131	3.14159	0.487042	-7.08933e-19	0.0129985	-1.68883e-16	0.649028	0	0.215982	-4.01616e-18	0.16511	-3.14159	0.688183	-3.14159	0.176797	-3.14159	0.265444	-3.14159	0.208978	-3.14159	0.155694	-3.14159	0.0403297	-3.14159	0.927362	3.14159	0.415321	0	0.470722	-1.0873e-17	0.49106	-1.66208e-17	0.506236	-2.60097e-17	0.329415	3.14159

0.0565487	0	0.212633	0	0.696279	3.14159	0.662913	0	0.174717	3.14159	0.00203298	3.14159	0.543075	0	0.448137	3.14159	0.517099	3.14159	0.484294	0	0.0480785	0	0.655809	0	0.220046	0	0.163873	3.14159	0.69974	3.14159	0.0707405	3.14159	0.270456	0	0.302	0	0.284759	0	0.196211	0	0.846205	0	0.395759	-3.14159	0.418025	3.14159	0.430365	3.14159	0.454751	3.14159	0.525944	0
0.0565487	3.14159	0.212763	0	0.696213	-3.14159	0.662856	5.70372e-20	0.174883	-3.14159	0.00762165	-3.14159	0.542998	0	0.449511	3.14159	0.518667	3.14159	0.483594	-6.84286e-19	0.0146285	-1.41707e-16	0.64643	0	0.218931	-3.81872e-18	0.161741	-3.14159	0.690454	-3.14159	0.176949	-3.14159	0.275561	-3.14159	0.223322	-3.14159	0.170806	-3.14159	0.0536061	-3.14159	0.917685	3.14159	0.407529	-3.14159	0.464138	3.14159	0.486078	3.14159	0.505917	3.14159	0.355347	-1.1531e-16

0.0628319	0	0.214841	0	0.697989	3.14159	0.660922	0	0.172718	3.14159	0.00226331	3.14159	0.546133	0	0.444044	3.14159	0.520655	3.14159	0.480841	0	0.0476804	0	0.652816	0	0.222868	0	0.160457	3.14159	0.701601	3.14159	0.0785546	3.14159	0.274578	0	0.303343	0	0.284217	0	0.192177	0	0.845505	0	0.392454	-3.14159	0.417072	3.14159	0.430784	3.14159	0.458022	3.14159	0.525996	0
0.0628319	3.14159	0.214964	-3.14159	0.697925	4.46333e-20	0.660869	-3.14159	0.172879	1.19691e-19	0.00753664	4.28977e-17	0.546091	0	0.445349	3.14159	0.522165	3.14159	0.480135	-6.5671e-19	0.0162602	-1.19793e-16	0.643817	0	0.221849	-3.61165e-18	0.158356	-3.14159	0.692701	-3.14159	0.177119	-3.14159	0.284278	-3.14159	0.236119	-3.14159	0.184364	-3.14159	0.0654221	-3.14159	0.908385	3.14159	0.400327	-3.14159	0.457817	3.14159	0.481176	3.14159	0.505439	3.14159	0.378343	-9.79264e-17

0.069115	0	0.21706	0	0.699683	3.14159	0.658918	0	0.17073	3.14159	0.00249504	3.14159	0.549169	0	0.439926	3.14159	0.52418	3.14159	0.47737	0	0.0472405	0	0.649768	0	0.225657	0	0.157011	3.14159	0.7034	3.14159	0.0863544	3.14159	0.278691	0	0.304723	0	0.283722	0	0.188163	0	0.844732	0	0.389143	-3.14159	0.416091	3.14159	0.431174	3.14159	0.461294	3.14159	0.526054	0
0.069115	3.14159	0.217175	0	0.699622	-3.14159	0.658868	5.04378e-20	0.170886	-3.14159	0.00744266	-3.14159	0.549156	0	0.441155	3.14159	0.525624	3.14159	0.476664	-6.26196e-19	0.017894	-1.01705e-16	0.64119	0	0.224734	-3.39522e-18	0.154954	-3.14159	0.694925	-3.14159	0.177307	-3.14159	0.291769	-3.14159	0.247547	-3.14159	0.196539	-3.14159	0.0759213	-3.14159	0.899555	3.14159	0.393711	-3.14159	0.451803	3.14159	0.476418	3.14159	0.504881	3.14159	0.398732	-8.3494e-17

0.0753982	0	0.219289	0	0.701361	3.14159	0.656901	0	0.168755	3.14159	0.00272831	3.14159	0.55218	-3.14159	0.435782	0	0.527675	0	0.473882	3.14159	0.0467589	3.14159	0.646666	0	0.228415	0	0.153534	3.14159	0.705135	3.14159	0.0941383	3.14159	0.282793	0	0.30614	0	0.283274	0	0.184171	0	0.843886	0	0.385825	-3.14159	0.41508	3.14159	0.431535	3.14159	0.464568	3.14159	0.526119	0
0.0753982	3.14159	0.219396	0	0.701303	-3.14159	0.656854	4.6928e-20	0.168903	-3.14159	0.00733971	-3.14159	0.552195	0	0.436931	3.14159	0.529046	3.14159	0.473182	-5.92734e-19	0.01953	-8.64892e-17	0.63855	0	0.227587	-3.16967e-18	0.151537	-3.14159	0.697125	-3.14159	0.177514	-3.14159	0.298194	-3.14159	0.257773	-3.14159	0.207496	-3.14159	0.0852458	-3.14159	0.891242	3.14159	0.38766	-3.14159	0.446119	3.14159	0.471843	3.14159	0.504302	3.14159	0.416823	-7.1279e-17

0.0816814	0	0.221528	0	0.703024	3.14159	0.65487	0	0.166791	3.14159	0.00296325	3.14159	0.555167	-3.14159	0.431612	0	0.531139	0	0.470377	3.14159	0.0462356	3.14159	0.64351	0	0.231141	0	0.150027	3.14159	0.706807	3.14159	0.101905	3.14159	0.286884	0	0.307593	0	0.282875	0	0.180203	0	0.842966	0	0.382502	-3.14159	0.41404	3.14159	0.431868	3.14159	0.467843	3.14159	0.52619	0
0.0816814	3.14159	0.221627	-3.14159	0.702969	3.55549e-20	0.654827	-3.14159	0.166931	1.02291e-19	0.00722777	3.61731e-17	0.555205	0	0.432677	3.14159	0.532428	3.14159	0.469691	-5.56311e-19	0.0211685	-7.34822e-17	0.635898	0	0.230406	-2.93521e-18	0.148106	-3.14159	0.6993	-3.14159	0.177738	-3.14159	0.303695	-3.14159	0.266949	-3.14159	0.217383	-3.14159	0.0935291	-3.14159	0.883462	3.14159	0.382142	0	0.440767	-7.21208e-18	0.467473	-1.1002e-17	0.503742	-1.70081e-17	0.432902	3.14159

0.0879646	0	0.223777	0	0.70467	3.14159	0.652826	0	0.164838	3.14159	0.00320002	3.14159	0.558129	0	0.427417	3.14159	0.534572	3.14159	0.466855	0	0.0456707	0	0.640301	0	0.233836	0	0.14649	3.14159	0.708415	3.14159	0.109654	3.14159	0.290963	0	0.309083	0	0.282524	0	0.176261	0	0.841974	0	0.379171	-3.14159	0.41297	3.14159	0.43217	3.14159	0.471121	3.14159	0.526269	0
0.0879646	3.14159	0.223868	-3.14159	0.704619	3.23605e-20	0.652786	-3.14159	0.164971	9.53744e-20	0.00710684	3.37026e-17	0.558187	-3.14159	0.428394	-3.55426e-19	0.535772	-1.16057e-19	0.46619	3.14159	0.0228095	3.14159	0.633233	0	0.233192	-2.69199e-18	0.144661	-3.14159	0.701451	-3.14159	0.177981	-3.14159	0.308395	0	0.27521	1.62464e-17	0.226337	3.05561e-17	0.100893	1.01689e-16	0.87621	-1.8707e-17	0.37712	0	0.435743	-6.45821e-18	0.463317	-9.85628e-18	0.503227	-1.52185e-17	0.447222	3.14159

0.0942478	0	0.226036	0	0.7063	3.14159	0.650769	0	0.162898	3.14159	0.00343874	3.14159	0.561067	0	0.423197	3.14159	0.537974	3.14159	0.463317	0	0.0450641	0	0.63704	0	0.236498	0	0.142924	3.14159	0.70996	3.14159	0.117382	3.14159	0.295028	0	0.310607	0	0.282222	0	0.172346	0	0.84091	0	0.375833	-3.14159	0.41187	3.14159	0.432443	3.14159	0.474401	3.14159	0.526355	0
0.0942478	3.14159	0.226118	0	0.706253	-3.14159	0.650733	3.5668e-20	0.163021	-3.14159	0.00697691	-3.14159	0.56114	0	0.424082	3.14159	0.539077	3.14159	0.462682	-4.74531e-19	0.0244533	-5.23308e-17	0.630556	0	0.235943	-2.44015e-18	0.141204	-3.14159	0.703577	-3.14159	0.178242	-3.14159	0.312402	-3.14159	0.282672	-3.14159	0.234475	-3.14159	0.107446	-3.14159	0.86947	3.14159	0.372554	0	0.431033	-5.71073e-18	0.459375	-8.72124e-18	0.502776	-1.3454e-17	0.460005	3.14159

0.100531	0	0.228305	-3.14159	0.707913	0	0.648699	3.14159	0.16097	0	0.00367956	0	0.563979	0	0.418952	3.14159	0.541344	3.14159	0.459762	0	0.044416	0	0.633728	0	0.239129	0	0.139327	3.14159	0.71144	3.14159	0.125089	3.14159	0.299079	0	0.312167	0	0.28197	0	0.168461	0	0.839772	0	0.372486	-3.14159	0.41074	3.14159	0.432686	3.14159	0.477683	3.14159	0.526449	0
0.100531	3.14159	0.228377	0	0.707871	-3.14159	0.648667	3.16994e-20	0.161082	-3.14159	0.00683797	-3.14159	0.564063	0	0.419741	3.14159	0.542343	3.14159	0.459166	-4.29146e-19	0.0261002	-4.35801e-17	0.627869	0	0.238658	-2.17981e-18	0.137736	-3.14159	0.705678	-3.14159	0.178521	-3.14159	0.315808	-3.14159	0.289439	-3.14159	0.2419	-3.14159	0.113285	-3.14159	0.863215	3.14159	0.368405	0	0.426619	-4.97303e-18	0.455641	-7.60117e-18	0.502398	-1.17193e-17	0.471446	3.14159

0.106814	0	0.230583	-3.14159	0.709511	0	0.646616	3.14159	0.159054	0	0.00392261	0	0.566866	-3.14159	0.414682	0	0.544682	0	0.456192	3.14159	0.0437264	3.14159	0.630364	0	0.241728	0	0.135701	3.14159	0.712857	3.14159	0.132774	3.14159	0.303114	0	0.313762	0	0.281767	0	0.164608	0	0.838563	0	0.369131	-3.14159	0.409579	3.14159	0.432899	3.14159	0.480968	3.14159	0.526551	0
0.106814	3.14159	0.230646	0	0.709473	-3.14159	0.646588	2.76368e-20	0.159154	-3.14159	0.00669002	-3.14159	0.566956	0	0.415372	3.14159	0.545569	3.14159	0.455643	-3.80744e-19	0.0277502	-3.57608e-17	0.625171	0	0.241338	-1.91103e-18	0.134257	-3.14159	0.707754	-3.14159	0.178819	-3.14159	0.318692	-3.14159	0.295598	-3.14159	0.248703	-3.14159	0.118493	-3.14159	0.857417	3.14159	0.364636	0	0.422483	-4.24767e-18	0.452106	-6.49925e-18	0.502099	-1.00172e-17	0.481711	3.14159

0.113097	0	0.232871	0	0.711091	3.14159	0.644521	0	0.15715	3.14159	0.00416804	3.14159	0.569727	0	0.410388	3.14159	0.547989	3.14159	0.452607	0	0.0429954	0	0.626951	0	0.244295	0	0.132045	3.14159	0.714209	3.14159	0.140436	3.14159	0.307133	0	0.315391	0	0.281615	0	0.160787	0	0.837281	0	0.365766	-3.14159	0.408386	3.14159	0.433081	3.14159	0.484256	3.14159	0.526662	0
0.113097	3.14159	0.232925	0	0.711058	-3.14159	0.644496	2.34876e-20	0.157238	-3.14159	0.00653303	-3.14159	0.569818	0	0.410976	3.14159	0.548756	3.14159	0.452115	-3.29308e-19	0.0294037	-2.87183e-17	0.622464	0	0.243982	-1.63386e-18	0.130768	-3.14159	0.709804	-3.14159	0.179136	-3.14159	0.32112	-3.14159	0.301226	-3.14159	0.254961	-3.14159	0.123143	-3.14159	0.852042	3.14159	0.361212	-3.14159	0.418605	3.14159	0.44876	3.14159	0.501879	3.14159	0.490945	-2.4062e-17

0.119381	0	0.235168	-3.14159	0.712655	0	0.642412	3.14159	0.155258	0	0.00441597	0	0.572562	0	0.40607	3.14159	0.551263	3.14159	0.449006	0	0.0422231	0	0.623487	0	0.246831	0	0.12836	3.14159	0.715498	3.14159	0.148072	3.14159	0.311134	0	0.317053	0	0.281514	0	0.157002	0	0.835926	0	0.362392	-3.14159	0.407163	3.14159	0.433231	3.14159	0.487547	3.14159	0.526782	0
0.119381	3.14159	0.235212	-3.14159	0.712628	1.54906e-20	0.642392	-3.14159	0.155332	5.1774e-20	0.006367	1.87852e-17	0.572649	0	0.406553	3.14159	0.551903	3.14159	0.448582	-2.7482e-19	0.0310607	-2.23308e-17	0.619747	0	0.246589	-1.34834e-18	0.127272	-3.14159	0.711828	-3.14159	0.179471	-3.14159	0.32315	-3.14159	0.306386	-3.14159	0.26074	-3.14159	0.127299	-3.14159	0.84706	3.14159	0.3581	-3.14159	0.414966	3.14159	0.445591	3.14159	0.501739	3.14159	0.499273	-1.87437e-17

0.125664	0	0.237475	0	0.714203	3.14159	0.640291	0	0.153379	3.14159	0.00466655	3.14159	0.575371	0	0.401728	3.14159	0.554505	3.14159	0.445391	0	0.0414094	0	0.619975	0	0.249334	0	0.124646	3.14159	0.716722	3.14159	0.155682	3.14159	0.315118	0	0.318749	0	0.281464	0	0.153254	0	0.8345	0	0.359006	-3.14159	0.405907	3.14159	0.43335	3.14159	0.490842	3.14159	0.526912	0
0.125664	3.14159	0.237509	0	0.714181	-3.14159	0.640276	1.49593e-20	0.153438	-3.14159	0.00619192	-3.14159	0.575448	0	0.402104	3.14159	0.555011	3.14159	0.445044	-2.17261e-19	0.0327215	-1.65009e-17	0.617022	0	0.249159	-1.05445e-18	0.123767	-3.14159	0.713826	-3.14159	0.179826	-3.14159	0.324829	-3.14159	0.311136	-3.14159	0.266098	-3.14159	0.131016	-3.14159	0.842441	3.14159	0.355273	0	0.411549	-2.16227e-18	0.442587	-3.32191e-18	0.501676	-5.12225e-18	0.5068	3.14159

0.131947	0	0.239791	-3.14159	0.715733	0	0.638158	3.14159	0.151512	0	0.00491992	0	0.578153	0	0.397362	3.14159	0.557714	3.14159	0.441761	0	0.0405546	0	0.616415	0	0.251806	0	0.120903	3.14159	0.717881	3.14159	0.163264	3.14159	0.319082	0	0.320479	0	0.281467	0	0.149545	0	0.833002	0	0.35561	-3.14159	0.404619	3.14159	0.433438	3.14159	0.49414	3.14159	0.527051	0
0.131947	3.14159	0.239815	-3.14159	0.715718	8.45868e-21	0.638147	-3.14159	0.151554	2.98009e-20	0.00600778	1.11002e-17	0.578215	0	0.397629	3.14159	0.558079	3.14159	0.441503	-1.56612e-19	0.0343863	-1.11496e-17	0.614289	0	0.251691	-7.52175e-19	0.120256	-3.14159	0.715799	-3.14159	0.180199	-3.14159	0.326201	-3.14159	0.315522	-3.14159	0.271085	-3.14159	0.134341	-3.14159	0.838155	3.14159	0.352702	0	0.408335	-1.50069e-18	0.439736	-2.30926e-18	0.501688	-3.56274e-18	0.51362	3.14159

0.13823	0	0.242116	0	0.717247	3.14159	0.636013	0	0.149657	3.14159	0.00517621	3.14159	0.580909	0	0.392972	3.14159	0.560891	3.14159	0.438117	0	0.0396586	0	0.612807	0	0.254247	0	0.117131	3.14159	0.718977	3.14159	0.170818	3.14159	0.323027	0	0.322241	0	0.281522	0	0.145878	0	0.831432	0	0.352202	-3.14159	0.403297	3.14159	0.433492	3.14159	0.497441	3.14159	0.527202	0
0.13823	3.14159	0.24213	0	0.717238	-3.14159	0.636006	6.1703e-21	0.149682	-3.14159	0.00581456	-3.14159	0.580949	0	0.393128	3.14159	0.561106	3.14159	0.43796	-9.28514e-20	0.0360553	-6.21235e-18	0.611548	0	0.254185	-4.41454e-19	0.11674	-3.14159	0.717745	-3.14159	0.180591	-3.14159	0.327299	-3.14159	0.319586	-3.14159	0.275743	-3.14159	0.137317	-3.14159	0.834176	3.14159	0.350365	0	0.405308	-8.56764e-19	0.437027	-1.32068e-18	0.50177	-2.03902e-18	0.519811	3.14159

0.144513	0	0.244451	0	0.718744	3.14159	0.633855	0	0.147814	3.14159	0.00543556	3.14159	0.583637	0	0.38856	3.14159	0.564034	3.14159	0.434459	0	0.0387215	0	0.609152	0	0.256655	0	0.11333	3.14159	0.720008	3.14159	0.178343	3.14159	0.326951	0	0.324035	0	0.281629	0	0.142254	0	0.829791	0	0.348781	-3.14159	0.401942	3.14159	0.433514	3.14159	0.500747	3.14159	0.527364	0
0.144513	3.14159	0.244455	0	0.718741	-3.14159	0.633853	1.69448e-21	0.147821	-3.14159	0.00561225	-3.14159	0.583649	0	0.388603	3.14159	0.564094	3.14159	0.434414	-2.59574e-20	0.0377287	-1.63605e-18	0.608801	0	0.25664	-1.22212e-19	0.113219	-3.14159	0.719664	-3.14159	0.181003	-3.14159	0.328156	-3.14159	0.323365	-3.14159	0.280111	-3.14159	0.139978	-3.14159	0.830477	3.14159	0.348239	0	0.402455	-2.30687e-19	0.43445	-3.56254e-19	0.501919	-5.5051e-19	0.525443	3.14159

0.150796	0	0.246794	-3.14159	0.720224	0	0.631686	3.14159	0.145984	0	0.0056981	0	0.586338	0	0.384124	3.14159	0.567144	3.14159	0.430789	0	0.0377435	0	0.605452	0	0.259032	0	0.109501	3.14159	0.720975	3.14159	0.185836	3.14159	0.330854	0	0.325861	0	0.281791	0	0.138676	0	0.828078	0	0.345346	-3.14159	0.400553	3.14159	0.433502	3.14159	0.504057	3.14159	0.527537	0
0.150796	3.14159	0.246788	-3.14159	0.720228	-2.23196e-21	0.631688	3.14159	0.145972	-8.53162e-21	0.00540083	-3.37389e-18	0.586316	0	0.384053	-3.14159	0.567042	-3.14159	0.430868	4.40929e-20	0.0394065	2.62371e-18	0.606047	0	0.259056	2.05651e-19	0.109694	3.14159	0.721558	3.14159	0.181434	3.14159	0.328797	-3.14159	0.326888	3.14159	0.284219	3.14159	0.142357	3.14159	0.827037	-3.14159	0.346307	0	0.399761	3.77495e-19	0.431995	5.84105e-19	0.50213	9.03533e-19	0.530575	-3.14159

0.15708	0	0.249146	0	0.721686	3.14159	0.629504	0	0.144166	3.14159	0.00596397	3.14159	0.589011	0	0.379666	3.14159	0.570221	3.14159	0.427105	0	0.0367247	0	0.601706	0	0.261378	0	0.105644	3.14159	0.721878	3.14159	0.193297	3.14159	0.334736	0	0.32772	0	0.282006	0	0.135146	0	0.826293	0	0.341897	-3.14159	0.399129	3.14159	0.433456	3.14159	0.507372	3.14159	0.527723	0
0.15708	3.14159	0.24913	0	0.721698	3.14159	0.629512	-7.38911e-21	0.144133	3.14159	0.0051803	3.14159	0.588949	0	0.379479	-3.14159	0.56995	-3.14159	0.42732	1.17323e-19	0.0410892	6.60415e-18	0.603288	0	0.261432	5.42263e-19	0.106167	3.14159	0.723425	3.14159	0.181885	3.14159	0.329245	0	0.330184	-1.8563e-18	0.288097	-3.3125e-18	0.144481	-9.81741e-18	0.823833	1.39069e-18	0.34455	-3.14159	0.397214	-3.14159	0.429651	-3.14159	0.502399	-3.14159	0.535258	5.58033e-18

0.163363	0	0.251507	0	0.723132	3.14159	0.627311	0	0.142361	3.14159	0.00623331	3.14159	0.591657	0	0.375185	3.14159	0.573264	3.14159	0.423408	0	0.035665	0	0.597915	0	0.263691	0	0.101759	3.14159	0.722716	3.14159	0.200725	3.14159	0.338594	0	0.329609	0	0.282276	0	0.131665	0	0.824437	0	0.338433	-3.14159	0.39767	3.14159	0.433375	3.14159	0.510691	3.14159	0.527923	0
