#1:kx	2:ky	3:erg1	4:erg2	5:...
0.106814	0	-4.42504	-0.741292	1.02268	1.93272	2.21093
0.106814	3.14159	-4.42523	-0.738177	1.00762	1.97333	2.18246

0.113097	0	-4.42504	-0.741237	1.02241	1.93338	2.21049
0.113097	3.14159	-4.42521	-0.738554	1.00941	1.96793	2.18642

0.119381	0	-4.42505	-0.741179	1.02212	1.93408	2.21003
0.119381	3.14159	-4.42518	-0.73895	1.0113	1.96245	2.19038

0.125664	0	-4.42505	-0.741118	1.02182	1.93481	2.20954
0.125664	3.14159	-4.42516	-0.739364	1.01329	1.95688	2.19436

0.131947	0	-4.42506	-0.741054	1.02151	1.93558	2.20902
0.131947	3.14159	-4.42513	-0.739796	1.01537	1.95123	2.19832

0.13823	0	-4.42506	-0.740988	1.02118	1.93638	2.20849
0.13823	3.14159	-4.4251	-0.740246	1.01755	1.94551	2.20228

0.144513	0	-4.42506	-0.740919	1.02084	1.93721	2.20793
0.144513	3.14159	-4.42508	-0.740712	1.01983	1.93973	2.20623

0.150796	0	-4.42507	-0.740847	1.02049	1.93808	2.20734
0.150796	3.14159	-4.42505	-0.741195	1.02221	1.93388	2.21016

0.15708	0	-4.42507	-0.740773	1.02013	1.93898	2.20673
0.15708	3.14159	-4.42502	-0.741694	1.02467	1.92797	2.21407

0.163363	0	-4.42508	-0.740697	1.01976	1.93992	2.2061
0.163363	3.14159	-4.42499	-0.742209	1.02724	1.92201	2.21795

0.169646	0	-4.42508	-0.740618	1.01937	1.94088	2.20545
0.169646	3.14159	-4.42495	-0.742738	1.02989	1.91599	2.22181

0.175929	0	-4.42509	-0.740538	1.01898	1.94188	2.20477
0.175929	3.14159	-4.42492	-0.743282	1.03264	1.90992	2.22564

0.182212	0	-4.42509	-0.740455	1.01857	1.94291	2.20407
0.182212	3.14159	-4.42489	-0.743839	1.03548	1.90381	2.22943

0.188496	0	-4.4251	-0.74037	1.01816	1.94396	2.20335
0.188496	3.14159	-4.42485	-0.744409	1.03841	1.89765	2.2332

0.194779	0	-4.4251	-0.740283	1.01773	1.94505	2.2026
0.194779	3.14159	-4.42482	-0.744992	1.04144	1.89145	2.23692

0.201062	0	-4.42511	-0.740194	1.0173	1.94617	2.20183
0.201062	3.14159	-4.42478	-0.745587	1.04455	1.8852	2.24061

0.207345	0	-4.42511	-0.740103	1.01686	1.94731	2.20104
0.207345	3.14159	-4.42474	-0.746193	1.04775	1.87892	2.24427

0.213628	0	-4.42512	-0.740011	1.01641	1.94849	2.20023
0.213628	3.14159	-4.4247	-0.746809	1.05104	1.8726	2.24788

0.219911	0	-4.42512	-0.739917	1.01595	1.94969	2.1994
0.219911	3.14159	-4.42467	-0.747436	1.05441	1.86624	2.25145

0.226195	0	-4.42513	-0.739821	1.01549	1.95091	2.19855
0.226195	3.14159	-4.42463	-0.748072	1.05787	1.85985	2.25498

0.232478	0	-4.42514	-0.739724	1.01502	1.95216	2.19767
0.232478	3.14159	-4.42459	-0.748716	1.06142	1.85342	2.25847

0.238761	0	-4.42514	-0.739626	1.01455	1.95344	2.19678
0.238761	3.14159	-4.42455	-0.749369	1.06504	1.84696	2.26191

0.245044	0	-4.42515	-0.739526	1.01407	1.95474	2.19586
0.245044	3.14159	-4.42451	-0.750029	1.06876	1.84047	2.26531

0.251327	0	-4.42515	-0.739425	1.01358	1.95607	2.19493
0.251327	3.14159	-4.42447	-0.750695	1.07255	1.83395	2.26866

0.257611	0	-4.42516	-0.739323	1.01309	1.95742	2.19397
0.257611	3.14159	-4.42442	-0.751367	1.07642	1.8274	2.27197

0.263894	0	-4.42517	-0.739221	1.0126	1.95879	2.193
0.263894	3.14159	-4.42438	-0.752045	1.08038	1.82082	2.27523

0.270177	0	-4.42517	-0.739117	1.0121	1.96018	2.19201
0.270177	3.14159	-4.42434	-0.752727	1.08441	1.81421	2.27844

0.27646	0	-4.42518	-0.739013	1.0116	1.96159	2.191
0.27646	3.14159	-4.4243	-0.753413	1.08852	1.80758	2.28161

0.282743	0	-4.42519	-0.738908	1.0111	1.96302	2.18997
0.282743	3.14159	-4.42425	-0.754102	1.09271	1.80092	2.28472

0.289027	0	-4.42519	-0.738802	1.01059	1.96448	2.18892
0.289027	3.14159	-4.42421	-0.754794	1.09697	1.79424	2.28779

0.29531	0	-4.4252	-0.738696	1.01009	1.96594	2.18786
0.29531	3.14159	-4.42417	-0.755488	1.10131	1.78754	2.29081

0.301593	0	-4.4252	-0.73859	1.00958	1.96743	2.18678
0.301593	3.14159	-4.42412	-0.756182	1.10572	1.78081	2.29377

0.307876	0	-4.42521	-0.738483	1.00907	1.96893	2.18569
0.307876	3.14159	-4.42408	-0.756877	1.1102	1.77407	2.29669

0.314159	0	-4.42522	-0.738376	1.00857	1.97045	2.18457
0.314159	3.14159	-4.42404	-0.757572	1.11476	1.7673	2.29955

0.320442	0	-4.42522	-0.73827	1.00806	1.97199	2.18345
0.320442	3.14159	-4.42399	-0.758266	1.11938	1.76051	2.30237

0.326726	0	-4.42523	-0.738163	1.00755	1.97353	2.18231
0.326726	3.14159	-4.42395	-0.758958	1.12407	1.75371	2.30513

0.333009	0	-4.42524	-0.738056	1.00705	1.97509	2.18115
0.333009	3.14159	-4.42391	-0.759648	1.12884	1.74688	2.30784

0.339292	0	-4.42524	-0.73795	1.00655	1.97666	2.17998
0.339292	3.14159	-4.42386	-0.760335	1.13366	1.74004	2.31049

0.345575	0	-4.42525	-0.737845	1.00605	1.97824	2.1788
0.345575	3.14159	-4.42382	-0.761018	1.13856	1.73319	2.3131

0.351858	0	-4.42526	-0.737739	1.00555	1.97983	2.17761
0.351858	3.14159	-4.42378	-0.761697	1.14351	1.72632	2.31565

0.358142	0	-4.42526	-0.737635	1.00506	1.98143	2.17641
0.358142	3.14159	-4.42374	-0.762371	1.14853	1.71943	2.31814

0.364425	0	-4.42527	-0.737531	1.00457	1.98303	2.17519
0.364425	3.14159	-4.42369	-0.76304	1.15361	1.71254	2.32058

0.370708	0	-4.42527	-0.737427	1.00409	1.98465	2.17397
0.370708	3.14159	-4.42365	-0.763702	1.15876	1.70563	2.32297

0.376991	0	-4.42528	-0.737325	1.00361	1.98626	2.17274
0.376991	3.14159	-4.42361	-0.764357	1.16396	1.6987	2.32531

0.383274	0	-4.42529	-0.737224	1.00313	1.98788	2.1715
0.383274	3.14159	-4.42357	-0.765005	1.16921	1.69177	2.32758

0.389557	0	-4.42529	-0.737124	1.00267	1.9895	2.17025
0.389557	3.14159	-4.42353	-0.765645	1.17453	1.68483	2.32981

0.395841	0	-4.4253	-0.737025	1.0022	1.99113	2.16899
0.395841	3.14159	-4.42349	-0.766276	1.1799	1.67789	2.33198

0.402124	0	-4.4253	-0.736927	1.00175	1.99275	2.16774
0.402124	3.14159	-4.42345	-0.766898	1.18532	1.67093	2.33409

0.408407	0	-4.42531	-0.736831	1.0013	1.99437	2.16647
0.408407	3.14159	-4.42341	-0.76751	1.1908	1.66397	2.33615

0.41469	0	-4.42532	-0.736737	1.00086	1.99598	2.16521
0.41469	3.14159	-4.42337	-0.768111	1.19633	1.657	2.33815

0.420973	0	-4.42532	-0.736644	1.00043	1.9976	2.16394
0.420973	3.14159	-4.42333	-0.768702	1.20191	1.65003	2.3401

0.427257	0	-4.42533	-0.736552	1	1.9992	2.16268
0.427257	3.14159	-4.42329	-0.769281	1.20753	1.64306	2.34199

0.43354	0	-4.42533	-0.736463	0.999587	2.0008	2.16141
0.43354	3.14159	-4.42326	-0.769848	1.21321	1.63608	2.34382

0.439823	0	-4.42534	-0.736375	0.999181	2.00238	2.16015
0.439823	3.14159	-4.42322	-0.770402	1.21892	1.62911	2.3456

0.446106	0	-4.42534	-0.736289	0.998784	2.00396	2.15889
0.446106	3.14159	-4.42319	-0.770944	1.22468	1.62213	2.34732

0.452389	0	-4.42535	-0.736206	0.998397	2.00552	2.15764
0.452389	3.14159	-4.42315	-0.771471	1.23048	1.61516	2.34898

0.458673	0	-4.42535	-0.736124	0.99802	2.00706	2.15639
0.458673	3.14159	-4.42312	-0.771985	1.23633	1.60819	2.35059

0.464956	0	-4.42536	-0.736045	0.997654	2.00859	2.15516
0.464956	3.14159	-4.42309	-0.772484	1.24221	1.60123	2.35213

0.471239	0	-4.42536	-0.735968	0.997299	2.0101	2.15394
0.471239	3.14159	-4.42306	-0.772968	1.24812	1.59428	2.35363

0.477522	0	-4.42537	-0.735893	0.996955	2.01158	2.15273
0.477522	3.14159	-4.42303	-0.773437	1.25407	1.58733	2.35506

0.483805	0	-4.42537	-0.735821	0.996623	2.01304	2.15153
0.483805	3.14159	-4.423	-0.77389	1.26005	1.5804	2.35644

0.490088	0	-4.42537	-0.735751	0.996302	2.01447	2.15036
0.490088	3.14159	-4.42297	-0.774327	1.26606	1.57348	2.35776

0.496372	0	-4.42538	-0.735684	0.995994	2.01587	2.1492
0.496372	3.14159	-4.42294	-0.774747	1.27209	1.56658	2.35902

0.502655	0	-4.42538	-0.73562	0.995698	2.01724	2.14807
0.502655	3.14159	-4.42292	-0.77515	1.27814	1.5597	2.36022

0.508938	0	-4.42539	-0.735558	0.995415	2.01857	2.14696
0.508938	3.14159	-4.42289	-0.775536	1.28422	1.55285	2.36136

0.515221	0	-4.42539	-0.735499	0.995144	2.01986	2.14588
0.515221	3.14159	-4.42287	-0.775904	1.2903	1.54602	2.36245

0.521504	0	-4.42539	-0.735443	0.994887	2.02111	2.14484
0.521504	3.14159	-4.42284	-0.776254	1.2964	1.53922	2.36348

0.527788	0	-4.4254	-0.73539	0.994644	2.02231	2.14383
0.527788	3.14159	-4.42282	-0.776585	1.3025	1.53246	2.36445

0.534071	0	-4.4254	-0.735339	0.994414	2.02347	2.14285
0.534071	3.14159	-4.4228	-0.776898	1.30859	1.52575	2.36536

0.540354	0	-4.4254	-0.735292	0.994198	2.02458	2.14192
0.540354	3.14159	-4.42278	-0.777192	1.31467	1.51908	2.36622

0.546637	0	-4.4254	-0.735248	0.993996	2.02562	2.14103
0.546637	3.14159	-4.42276	-0.777467	1.32073	1.51249	2.36701

0.55292	0	-4.42541	-0.735207	0.993808	2.02661	2.14019
0.55292	3.14159	-4.42275	-0.777723	1.32676	1.50597	2.36775

0.559203	0	-4.42541	-0.735169	0.993634	2.02754	2.1394
0.559203	3.14159	-4.42273	-0.777959	1.33273	1.49954	2.36842

0.565487	0	-4.42541	-0.735134	0.993476	2.0284	2.13867
0.565487	3.14159	-4.42272	-0.778175	1.33863	1.49322	2.36904

0.57177	0	-4.42541	-0.735103	0.993331	2.02919	2.13799
0.57177	3.14159	-4.42271	-0.778371	1.34443	1.48705	2.3696

0.578053	0	-4.42542	-0.735074	0.993202	2.02991	2.13738
0.578053	3.14159	-4.42269	-0.778547	1.35009	1.48105	2.3701

0.584336	0	-4.42542	-0.735049	0.993088	2.03055	2.13683
0.584336	3.14159	-4.42268	-0.778703	1.35556	1.47528	2.37055

0.590619	0	-4.42542	-0.735027	0.992988	2.03112	2.13634
0.590619	3.14159	-4.42268	-0.778838	1.36077	1.46981	2.37093

0.596903	0	-4.42542	-0.735009	0.992904	2.0316	2.13593
0.596903	3.14159	-4.42267	-0.778953	1.36564	1.46473	2.37126

0.603186	0	-4.42542	-0.734994	0.992835	2.03199	2.13558
0.603186	3.14159	-4.42266	-0.779047	1.37003	1.46016	2.37152

0.609469	0	-4.42542	-0.734982	0.992781	2.03231	2.13532
0.609469	3.14159	-4.42266	-0.77912	1.37379	1.45626	2.37173

0.615752	0	-4.42542	-0.734973	0.992743	2.03253	2.13512
0.615752	3.14159	-4.42265	-0.779172	1.3767	1.45325	2.37187

0.622035	0	-4.42542	-0.734968	0.99272	2.03266	2.13501
0.622035	3.14159	-4.42265	-0.779203	1.37857	1.45132	2.37196

0.628319	0	-4.42542	-0.734967	0.992712	2.03271	2.13497
0.628319	3.14159	-4.42265	-0.779214	1.37921	1.45066	2.37199

0.634602	0	-4.42542	-0.734968	0.99272	2.03266	2.13501
0.634602	3.14159	-4.42265	-0.779203	1.37857	1.45132	2.37196

0.640885	0	-4.42542	-0.734973	0.992743	2.03253	2.13512
0.640885	3.14159	-4.42265	-0.779172	1.3767	1.45325	2.37187

0.647168	0	-4.42542	-0.734982	0.992781	2.03231	2.13532
0.647168	3.14159	-4.42266	-0.77912	1.37379	1.45626	2.37173

0.653451	0	-4.42542	-0.734994	0.992835	2.03199	2.13558
0.653451	3.14159	-4.42266	-0.779047	1.37003	1.46016	2.37152

0.659734	0	-4.42542	-0.735009	0.992904	2.0316	2.13593
0.659734	3.14159	-4.42267	-0.778953	1.36564	1.46473	2.37126

0.666018	0	-4.42542	-0.735027	0.992988	2.03112	2.13634
0.666018	3.14159	-4.42268	-0.778838	1.36077	1.46981	2.37093

0.672301	0	-4.42542	-0.735049	0.993088	2.03055	2.13683
0.672301	3.14159	-4.42268	-0.778703	1.35556	1.47528	2.37055

0.678584	0	-4.42542	-0.735074	0.993202	2.02991	2.13738
0.678584	3.14159	-4.42269	-0.778547	1.35009	1.48105	2.3701

0.684867	0	-4.42541	-0.735103	0.993331	2.02919	2.13799
0.684867	3.14159	-4.42271	-0.778371	1.34443	1.48705	2.3696

0.69115	0	-4.42541	-0.735134	0.993476	2.0284	2.13867
0.69115	3.14159	-4.42272	-0.778175	1.33863	1.49322	2.36904

0.697434	0	-4.42541	-0.735169	0.993634	2.02754	2.1394
0.697434	3.14159	-4.42273	-0.777959	1.33273	1.49954	2.36842

0.703717	0	-4.42541	-0.735207	0.993808	2.02661	2.14019
0.703717	3.14159	-4.42275	-0.777723	1.32676	1.50597	2.36775

0.71	0	-4.4254	-0.735248	0.993996	2.02562	2.14103
0.71	3.14159	-4.42276	-0.777467	1.32073	1.51249	2.36701

0.716283	0	-4.4254	-0.735292	0.994198	2.02458	2.14192
0.716283	3.14159	-4.42278	-0.777192	1.31467	1.51908	2.36622

0.722566	0	-4.4254	-0.735339	0.994414	2.02347	2.14285
0.722566	3.14159	-4.4228	-0.776898	1.30859	1.52575	2.36536

0.728849	0	-4.4254	-0.73539	0.994644	2.02231	2.14383
0.728849	3.14159	-4.42282	-0.776585	1.3025	1.53246	2.36445

0.735133	0	-4.42539	-0.735443	0.994887	2.02111	2.14484
0.735133	3.14159	-4.42284	-0.776254	1.2964	1.53922	2.36348

0.741416	0	-4.42539	-0.735499	0.995144	2.01986	2.14588
0.741416	3.14159	-4.42287	-0.775904	1.2903	1.54602	2.36245

0.747699	0	-4.42539	-0.735558	0.995415	2.01857	2.14696
0.747699	3.14159	-4.42289	-0.775536	1.28422	1.55285	2.36136

0.753982	0	-4.42538	-0.73562	0.995698	2.01724	2.14807
0.753982	3.14159	-4.42292	-0.77515	1.27814	1.5597	2.36022

0.760265	0	-4.42538	-0.735684	0.995994	2.01587	2.1492
0.760265	3.14159	-4.42294	-0.774747	1.27209	1.56658	2.35902

0.766549	0	-4.42537	-0.735751	0.996302	2.01447	2.15036
0.766549	3.14159	-4.42297	-0.774327	1.26606	1.57348	2.35776

0.772832	0	-4.42537	-0.735821	0.996623	2.01304	2.15153
0.772832	3.14159	-4.423	-0.77389	1.26005	1.5804	2.35644

0.779115	0	-4.42537	-0.735893	0.996955	2.01158	2.15273
0.779115	3.14159	-4.42303	-0.773437	1.25407	1.58733	2.35506

0.785398	0	-4.42536	-0.735968	0.997299	2.0101	2.15394
0.785398	3.14159	-4.42306	-0.772968	1.24812	1.59428	2.35363

0.791681	0	-4.42536	-0.736045	0.997654	2.00859	2.15516
0.791681	3.14159	-4.42309	-0.772484	1.24221	1.60123	2.35213

0.797965	0	-4.42535	-0.736124	0.99802	2.00706	2.15639
0.797965	3.14159	-4.42312	-0.771985	1.23633	1.60819	2.35059

0.804248	0	-4.42535	-0.736206	0.998397	2.00552	2.15764
0.804248	3.14159	-4.42315	-0.771471	1.23048	1.61516	2.34898

0.810531	0	-4.42534	-0.736289	0.998784	2.00396	2.15889
0.810531	3.14159	-4.42319	-0.770944	1.22468	1.62213	2.34732

0.816814	0	-4.42534	-0.736375	0.999181	2.00238	2.16015
0.816814	3.14159	-4.42322	-0.770402	1.21892	1.62911	2.3456

0.823097	0	-4.42533	-0.736463	0.999587	2.0008	2.16141
0.823097	3.14159	-4.42326	-0.769848	1.21321	1.63608	2.34382

0.82938	0	-4.42533	-0.736552	1	1.9992	2.16268
0.82938	3.14159	-4.42329	-0.769281	1.20753	1.64306	2.34199

0.835664	0	-4.42532	-0.736644	1.00043	1.9976	2.16394
0.835664	3.14159	-4.42333	-0.768702	1.20191	1.65003	2.3401

0.841947	0	-4.42532	-0.736737	1.00086	1.99598	2.16521
0.841947	3.14159	-4.42337	-0.768111	1.19633	1.657	2.33815

0.84823	0	-4.42531	-0.736831	1.0013	1.99437	2.16647
0.84823	3.14159	-4.42341	-0.76751	1.1908	1.66397	2.33615

0.854513	0	-4.4253	-0.736927	1.00175	1.99275	2.16774
0.854513	3.14159	-4.42345	-0.766898	1.18532	1.67093	2.33409

0.860796	0	-4.4253	-0.737025	1.0022	1.99113	2.16899
0.860796	3.14159	-4.42349	-0.766276	1.1799	1.67789	2.33198

0.86708	0	-4.42529	-0.737124	1.00267	1.9895	2.17025
0.86708	3.14159	-4.42353	-0.765645	1.17453	1.68483	2.32981

0.873363	0	-4.42529	-0.737224	1.00313	1.98788	2.1715
0.873363	3.14159	-4.42357	-0.765005	1.16921	1.69177	2.32758

0.879646	0	-4.42528	-0.737325	1.00361	1.98626	2.17274
0.879646	3.14159	-4.42361	-0.764357	1.16396	1.6987	2.32531

0.885929	0	-4.42527	-0.737427	1.00409	1.98465	2.17397
0.885929	3.14159	-4.42365	-0.763702	1.15876	1.70563	2.32297

0.892212	0	-4.42527	-0.737531	1.00457	1.98303	2.17519
0.892212	3.14159	-4.42369	-0.76304	1.15361	1.71254	2.32058

0.898495	0	-4.42526	-0.737635	1.00506	1.98143	2.17641
0.898495	3.14159	-4.42374	-0.762371	1.14853	1.71943	2.31814

0.904779	0	-4.42526	-0.737739	1.00555	1.97983	2.17761
0.904779	3.14159	-4.42378	-0.761697	1.14351	1.72632	2.31565

0.911062	0	-4.42525	-0.737845	1.00605	1.97824	2.1788
0.911062	3.14159	-4.42382	-0.761018	1.13856	1.73319	2.3131

0.917345	0	-4.42524	-0.73795	1.00655	1.97666	2.17998
0.917345	3.14159	-4.42386	-0.760335	1.13366	1.74004	2.31049

0.923628	0	-4.42524	-0.738056	1.00705	1.97509	2.18115
0.923628	3.14159	-4.42391	-0.759648	1.12884	1.74688	2.30784

0.929911	0	-4.42523	-0.738163	1.00755	1.97353	2.18231
0.929911	3.14159	-4.42395	-0.758958	1.12407	1.75371	2.30513

0.936195	0	-4.42522	-0.73827	1.00806	1.97199	2.18345
0.936195	3.14159	-4.42399	-0.758266	1.11938	1.76051	2.30237

0.942478	0	-4.42522	-0.738376	1.00857	1.97045	2.18457
0.942478	3.14159	-4.42404	-0.757572	1.11476	1.7673	2.29955

0.948761	0	-4.42521	-0.738483	1.00907	1.96893	2.18569
0.948761	3.14159	-4.42408	-0.756877	1.1102	1.77407	2.29669

0.955044	0	-4.4252	-0.73859	1.00958	1.96743	2.18678
0.955044	3.14159	-4.42412	-0.756182	1.10572	1.78081	2.29377

0.961327	0	-4.4252	-0.738696	1.01009	1.96594	2.18786
0.961327	3.14159	-4.42417	-0.755488	1.10131	1.78754	2.29081

0.967611	0	-4.42519	-0.738802	1.01059	1.96448	2.18892
0.967611	3.14159	-4.42421	-0.754794	1.09697	1.79424	2.28779

0.973894	0	-4.42519	-0.738908	1.0111	1.96302	2.18997
0.973894	3.14159	-4.42425	-0.754102	1.09271	1.80092	2.28472

0.980177	0	-4.42518	-0.739013	1.0116	1.96159	2.191
0.980177	3.14159	-4.4243	-0.753413	1.08852	1.80758	2.28161

0.98646	0	-4.42517	-0.739117	1.0121	1.96018	2.19201
0.98646	3.14159	-4.42434	-0.752727	1.08441	1.81421	2.27844

0.992743	0	-4.42517	-0.739221	1.0126	1.95879	2.193
0.992743	3.14159	-4.42438	-0.752045	1.08038	1.82082	2.27523

0.999026	0	-4.42516	-0.739323	1.01309	1.95742	2.19397
0.999026	3.14159	-4.42442	-0.751367	1.07642	1.8274	2.27197

1.00531	0	-4.42515	-0.739425	1.01358	1.95607	2.19493
1.00531	3.14159	-4.42447	-0.750695	1.07255	1.83395	2.26866

1.01159	0	-4.42515	-0.739526	1.01407	1.95474	2.19586
1.01159	3.14159	-4.42451	-0.750029	1.06876	1.84047	2.26531

1.01788	0	-4.42514	-0.739626	1.01455	1.95344	2.19678
1.01788	3.14159	-4.42455	-0.749369	1.06504	1.84696	2.26191

1.02416	0	-4.42514	-0.739724	1.01502	1.95216	2.19767
1.02416	3.14159	-4.42459	-0.748716	1.06142	1.85342	2.25847

1.03044	0	-4.42513	-0.739821	1.01549	1.95091	2.19855
1.03044	3.14159	-4.42463	-0.748072	1.05787	1.85985	2.25498

1.03673	0	-4.42512	-0.739917	1.01595	1.94969	2.1994
1.03673	3.14159	-4.42467	-0.747436	1.05441	1.86624	2.25145

1.04301	0	-4.42512	-0.740011	1.01641	1.94849	2.20023
1.04301	3.14159	-4.4247	-0.746809	1.05104	1.8726	2.24788

1.04929	0	-4.42511	-0.740103	1.01686	1.94731	2.20104
1.04929	3.14159	-4.42474	-0.746193	1.04775	1.87892	2.24427

1.05558	0	-4.42511	-0.740194	1.0173	1.94617	2.20183
1.05558	3.14159	-4.42478	-0.745587	1.04455	1.8852	2.24061

1.06186	0	-4.4251	-0.740283	1.01773	1.94505	2.2026
1.06186	3.14159	-4.42482	-0.744992	1.04144	1.89145	2.23692

1.06814	0	-4.4251	-0.74037	1.01816	1.94396	2.20335
1.06814	3.14159	-4.42485	-0.744409	1.03841	1.89765	2.2332

1.07442	0	-4.42509	-0.740455	1.01857	1.94291	2.20407
1.07442	3.14159	-4.42489	-0.743839	1.03548	1.90381	2.22943

1.08071	0	-4.42509	-0.740538	1.01898	1.94188	2.20477
1.08071	3.14159	-4.42492	-0.743282	1.03264	1.90992	2.22564

1.08699	0	-4.42508	-0.740618	1.01937	1.94088	2.20545
1.08699	3.14159	-4.42495	-0.742738	1.02989	1.91599	2.22181

1.09327	0	-4.42508	-0.740697	1.01976	1.93992	2.2061
1.09327	3.14159	-4.42499	-0.742209	1.02724	1.92201	2.21795

1.09956	0	-4.42507	-0.740773	1.02013	1.93898	2.20673
1.09956	3.14159	-4.42502	-0.741694	1.02467	1.92797	2.21407

1.10584	0	-4.42507	-0.740847	1.02049	1.93808	2.20734
1.10584	3.14159	-4.42505	-0.741195	1.02221	1.93388	2.21016

1.11212	0	-4.42506	-0.740919	1.02084	1.93721	2.20793
1.11212	3.14159	-4.42508	-0.740712	1.01983	1.93973	2.20623

1.11841	0	-4.42506	-0.740988	1.02118	1.93638	2.20849
1.11841	3.14159	-4.4251	-0.740246	1.01755	1.94551	2.20228

1.12469	0	-4.42506	-0.741054	1.02151	1.93558	2.20902
1.12469	3.14159	-4.42513	-0.739796	1.01537	1.95123	2.19832

1.13097	0	-4.42505	-0.741118	1.02182	1.93481	2.20954
1.13097	3.14159	-4.42516	-0.739364	1.01329	1.95688	2.19436

1.13726	0	-4.42505	-0.741179	1.02212	1.93408	2.21003
1.13726	3.14159	-4.42518	-0.73895	1.0113	1.96245	2.19038

1.14354	0	-4.42504	-0.741237	1.02241	1.93338	2.21049
1.14354	3.14159	-4.42521	-0.738554	1.00941	1.96793	2.18642

1.14982	0	-4.42504	-0.741292	1.02268	1.93272	2.21093
1.14982	3.14159	-4.42523	-0.738177	1.00762	1.97333	2.18246

1.15611	0	-4.42504	-0.741345	1.02294	1.93209	2.21135
1.15611	3.14159	-4.42525	-0.737819	1.00593	1.97862	2.17852

1.16239	0	-4.42503	-0.741395	1.02319	1.9315	2.21174
1.16239	3.14159	-4.42527	-0.737481	1.00434	1.98381	2.17461

1.16867	0	-4.42503	-0.741441	1.02342	1.93095	2.2121
1.16867	3.14159	-4.42529	-0.737163	1.00285	1.98887	2.17074

1.17496	0	-4.42503	-0.741485	1.02364	1.93043	2.21244
1.17496	3.14159	-4.42531	-0.736865	1.00146	1.9938	2.16692

1.18124	0	-4.42503	-0.741526	1.02384	1.92996	2.21276
1.18124	3.14159	-4.42532	-0.736588	1.00017	1.99857	2.16317

1.18752	0	-4.42502	-0.741563	1.02402	1.92951	2.21305
1.18752	3.14159	-4.42534	-0.736332	0.998982	2.00317	2.15952

1.19381	0	-4.42502	-0.741597	1.02419	1.92911	2.21332
1.19381	3.14159	-4.42535	-0.736097	0.997896	2.00758	2.15598

1.20009	0	-4.42502	-0.741629	1.02435	1.92874	2.21356
1.20009	3.14159	-4.42537	-0.735884	0.996913	2.01176	2.15258

1.20637	0	-4.42502	-0.741657	1.02449	1.92841	2.21378
1.20637	3.14159	-4.42538	-0.735693	0.996033	2.01569	2.14935

1.21265	0	-4.42502	-0.741681	1.02461	1.92812	2.21397
